validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
0.26596484919923086,0.6000000238418579,0,6,,,,
,,0,6,0.25128573179244995,0.4747474789619446,,
0.26987743223798477,0.6000000238418579,1,13,,,,
,,1,13,0.2506387531757355,0.4747474789619446,,
0.25773484655241446,0.6000000238418579,2,20,,,,
,,2,20,0.2503955662250519,0.4747474789619446,,
0.2542378904881927,0.6000000238418579,3,27,,,,
,,3,27,0.24936510622501373,0.4747474789619446,,
0.2569343653946952,0.6000000238418579,4,34,,,,
,,4,34,0.24915559589862823,0.4747474789619446,,
0.25579252826454996,0.6000000238418579,5,41,,,,
,,5,41,0.24931541085243225,0.4747474789619446,,
0.25228733620411176,0.6000000238418579,6,48,,,,
,,6,48,0.2491333931684494,0.4747474789619446,,
0.2514452603196888,0.6000000238418579,7,55,,,,
,,7,55,0.2488880157470703,0.4747474789619446,,
0.2517793164199346,0.6000000238418579,8,62,,,,
,,8,62,0.24877890944480896,0.4747474789619446,,
0.2507282565373489,0.6000000238418579,9,69,,,,
,,9,69,0.24872636795043945,0.4747474789619446,,
0.24949983275103044,0.6000000238418579,10,76,,,,
,,10,76,0.24861007928848267,0.4747474789619446,,
0.2488827481513455,0.6000000238418579,11,83,,,,
,,11,83,0.2485051453113556,0.4747474789619446,,
0.24830622470253894,0.6000000238418579,12,90,,,,
,,12,90,0.248441681265831,0.4747474789619446,,
0.24747417623811532,0.6000000238418579,13,97,,,,
,,13,97,0.24839074909687042,0.4747474789619446,,
0.24677793548830576,0.6000000238418579,14,104,,,,
,,14,104,0.24832579493522644,0.4747474789619446,,
0.24631687828955529,0.6000000238418579,15,111,,,,
,,15,111,0.2482622265815735,0.4747474789619446,,
0.24577163503507385,0.6000000238418579,16,118,,,,
,,16,118,0.24820439517498016,0.4747474789619446,,
0.24500850524420595,0.6000000238418579,17,125,,,,
,,17,125,0.24813015758991241,0.4747474789619446,,
0.2443550339904359,0.6000000238418579,18,132,,,,
,,18,132,0.24805596470832825,0.4747474789619446,,
0.24399383531288357,0.6000000238418579,19,139,,,,
,,19,139,0.24800989031791687,0.4747474789619446,,
0.24366198679384043,0.6000000238418579,20,146,,,,
,,20,146,0.24797755479812622,0.4747474789619446,,
0.24310565226499453,0.6000000238418579,21,153,,,,
,,21,153,0.24793225526809692,0.4747474789619446,,
0.24253413812765007,0.6000000238418579,22,160,,,,
,,22,160,0.24787618219852448,0.4747474789619446,,
0.24214510936327066,0.6000000238418579,23,167,,,,
,,23,167,0.24782897531986237,0.4747474789619446,,
0.24172967512638077,0.6000000238418579,24,174,,,,
,,24,174,0.24778710305690765,0.4747474789619446,,
0.2412599584435396,0.6000000238418579,25,181,,,,
,,25,181,0.24774183332920074,0.4747474789619446,,
0.24088576190433741,0.6000000238418579,26,188,,,,
,,26,188,0.24770067632198334,0.4747474789619446,,
0.24049362879369787,0.6000000238418579,27,195,,,,
,,27,195,0.2476612776517868,0.4747474789619446,,
0.2400791262272395,0.6000000238418579,28,202,,,,
,,28,202,0.24761910736560822,0.4747474789619446,,
0.23966463627758677,0.6000000238418579,29,209,,,,
,,29,209,0.24757498502731323,0.4747474789619446,,
0.23930252399350646,0.6000000238418579,30,216,,,,
,,30,216,0.24753272533416748,0.4747474789619446,,
0.2389956799933166,0.6000000238418579,31,223,,,,
,,31,223,0.24748937785625458,0.4747474789619446,,
0.238678769252727,0.6000000238418579,32,230,,,,
,,32,230,0.24745388329029083,0.4747474789619446,,
0.23830758352281337,0.6000000238418579,33,237,,,,
,,33,237,0.24741771817207336,0.4747474789619446,,
0.23798002273210184,0.6000000238418579,34,244,,,,
,,34,244,0.2473750114440918,0.4747474789619446,,
0.23778669352057796,0.6000000238418579,35,251,,,,
,,35,251,0.2473357617855072,0.4747474789619446,,
0.23768597787024093,0.6000000238418579,36,258,,,,
,,36,258,0.24729694426059723,0.4747474789619446,,
0.23745596153394025,0.6000000238418579,37,265,,,,
,,37,265,0.247243732213974,0.4747474789619446,,
0.23710761826629032,0.6000000238418579,38,272,,,,
,,38,272,0.2471877932548523,0.4747474789619446,,
0.23700043002766866,0.6000000238418579,39,279,,,,
,,39,279,0.24714148044586182,0.4747474789619446,,
0.23700420396244368,0.6000000238418579,40,286,,,,
,,40,286,0.24710163474082947,0.4747474789619446,,
0.23676125230240752,0.6000000238418579,41,293,,,,
,,41,293,0.24705956876277924,0.4747474789619446,,
0.23649844111912383,0.6000000238418579,42,300,,,,
,,42,300,0.24702133238315582,0.4747474789619446,,
0.23641519877878925,0.6000000238418579,43,307,,,,
,,43,307,0.24697378277778625,0.4747474789619446,,
0.2362590941710653,0.6000000238418579,44,314,,,,
,,44,314,0.24693141877651215,0.4747474789619446,,
0.23629518566235816,0.6000000238418579,45,321,,,,
,,45,321,0.2468930184841156,0.4747474789619446,,
0.23618592768123625,0.6000000238418579,46,328,,,,
,,46,328,0.24684645235538483,0.4747474789619446,,
0.23603221108302389,0.6000000238418579,47,335,,,,
,,47,335,0.24681027233600616,0.4747474789619446,,
0.23580529936194014,0.6000000238418579,48,342,,,,
,,48,342,0.2467615306377411,0.4747474789619446,,
0.23568009717586252,0.6000000238418579,49,349,,,,
,,49,349,0.24672400951385498,0.4747474789619446,,
0.23565207324713694,0.6000000238418579,50,356,,,,
,,50,356,0.24667909741401672,0.4747474789619446,,
0.23561160184713525,0.6000000238418579,51,363,,,,
,,51,363,0.24663734436035156,0.4747474789619446,,
0.23554616048035001,0.6000000238418579,52,370,,,,
,,52,370,0.24660953879356384,0.4747474789619446,,
0.23524171345090886,0.6000000238418579,53,377,,,,
,,53,377,0.24655309319496155,0.4747474789619446,,
0.2352124427485948,0.6000000238418579,54,384,,,,
,,54,384,0.24651190638542175,0.4747474789619446,,
0.23528026025072163,0.6000000238418579,55,391,,,,
,,55,391,0.24646681547164917,0.4747474789619446,,
0.23515855955588885,0.6000000238418579,56,398,,,,
,,56,398,0.24642692506313324,0.4747474789619446,,
0.23518207494537677,0.6000000238418579,57,405,,,,
,,57,405,0.24639365077018738,0.4747474789619446,,
0.2355661199516657,0.6000000238418579,58,412,,,,
,,58,412,0.24636933207511902,0.4747474789619446,,
0.2352591265411988,0.6000000238418579,59,419,,,,
,,59,419,0.24632243812084198,0.4747474789619446,,
0.23499962940184385,0.6000000238418579,60,426,,,,
,,60,426,0.24626918137073517,0.4747474789619446,,
0.23520097865275627,0.6000000238418579,61,433,,,,
,,61,433,0.24622726440429688,0.4747474789619446,,
0.2354022593858449,0.6000000238418579,62,440,,,,
,,62,440,0.24621155858039856,0.4747474789619446,,
0.23539606588964243,0.6000000238418579,63,447,,,,
,,63,447,0.24617289006710052,0.4747474789619446,,
0.23546205711236723,0.6000000238418579,64,454,,,,
,,64,454,0.24612610042095184,0.4747474789619446,,
0.23588962221649293,0.6000000238418579,65,461,,,,
,,65,461,0.2460959106683731,0.4747474789619446,,
0.23609532837588482,0.6000000238418579,66,468,,,,
,,66,468,0.24608229100704193,0.4747474789619446,,
0.2359759548760314,0.6000000238418579,67,475,,,,
,,67,475,0.24604876339435577,0.4747474789619446,,
0.23596180041082784,0.6000000238418579,68,482,,,,
,,68,482,0.2459816187620163,0.4747474789619446,,
0.23590077769889495,0.6000000238418579,69,489,,,,
,,69,489,0.24595670402050018,0.4747474789619446,,
0.23629337650086527,0.6000000238418579,70,496,,,,
,,70,496,0.24593107402324677,0.4747474789619446,,
0.2368246057893847,0.6000000238418579,71,503,,,,
,,71,503,0.24592368304729462,0.4747474789619446,,
0.23660544977679657,0.6000000238418579,72,510,,,,
,,72,510,0.24586820602416992,0.4747474789619446,,
0.23668417415171336,0.6000000238418579,73,517,,,,
,,73,517,0.24582131206989288,0.4747474789619446,,
0.23679523356062582,0.6000000238418579,74,524,,,,
,,74,524,0.24576722085475922,0.4747474789619446,,
0.23698694131892561,0.6000000238418579,75,531,,,,
,,75,531,0.24575239419937134,0.4747474789619446,,
0.23766814739761927,0.6000000238418579,76,538,,,,
,,76,538,0.24573813378810883,0.4747474789619446,,
0.23750334600872963,0.6000000238418579,77,545,,,,
,,77,545,0.24568897485733032,0.4747474789619446,,
0.23736359135012264,0.6000000238418579,78,552,,,,
,,78,552,0.24563883244991302,0.4747474789619446,,
0.2376945910124409,0.6000000238418579,79,559,,,,
,,79,559,0.245591402053833,0.4747474789619446,,
0.23810517395822456,0.6000000238418579,80,566,,,,
,,80,566,0.24556520581245422,0.4747474789619446,,
0.23802530034199787,0.6000000238418579,81,573,,,,
,,81,573,0.24554941058158875,0.4747474789619446,,
0.2379191900069608,0.6000000238418579,82,580,,,,
,,82,580,0.24550442397594452,0.4747474789619446,,
0.23816615344829273,0.6000000238418579,83,587,,,,
,,83,587,0.24544861912727356,0.4747474789619446,,
0.23826633588783644,0.6000000238418579,84,594,,,,
,,84,594,0.24542872607707977,0.4747474789619446,,
0.2388148272651383,0.6000000238418579,85,601,,,,
,,85,601,0.24543236196041107,0.4747474789619446,,
0.23874116625426287,0.6000000238418579,86,608,,,,
,,86,608,0.24537496268749237,0.4747474789619446,,
0.23857570737677114,0.6000000238418579,87,615,,,,
,,87,615,0.24533244967460632,0.4747474789619446,,
0.238939195461484,0.6000000238418579,88,622,,,,
,,88,622,0.24529682099819183,0.4747474789619446,,
0.23933118416077562,0.6000000238418579,89,629,,,,
,,89,629,0.24529431760311127,0.4747474789619446,,
0.23928475729477328,0.6000000238418579,90,636,,,,
,,90,636,0.24525998532772064,0.4747474789619446,,
0.23939222820869324,0.6000000238418579,91,643,,,,
,,91,643,0.24521178007125854,0.4747474789619446,,
0.23961963875271108,0.6000000238418579,92,650,,,,
,,92,650,0.24518215656280518,0.4747474789619446,,
0.24014266957757754,0.6000000238418579,93,657,,,,
,,93,657,0.24519440531730652,0.4747474789619446,,
0.2400981845311461,0.6000000238418579,94,664,,,,
,,94,664,0.24513742327690125,0.4747474789619446,,
0.2400634402143143,0.6000000238418579,95,671,,,,
,,95,671,0.24509687721729279,0.4747474789619446,,
0.24043916325074233,0.6000000238418579,96,678,,,,
,,96,678,0.24505959451198578,0.4747474789619446,,
0.2408179723445728,0.6000000238418579,97,685,,,,
,,97,685,0.24506063759326935,0.4747474789619446,,
0.2408451198005879,0.6000000238418579,98,692,,,,
,,98,692,0.24502123892307281,0.4747474789619446,,
0.24113371474089781,0.6000000238418579,99,699,,,,
,,99,699,0.24496980011463165,0.4747474789619446,,
0.24157067109062036,0.6000000238418579,100,706,,,,
,,100,706,0.24494212865829468,0.4747474789619446,,
0.2417872297970105,0.6000000238418579,101,713,,,,
,,101,713,0.24492113292217255,0.4747474789619446,,
0.241642585401295,0.6000000238418579,102,720,,,,
,,102,720,0.24488194286823273,0.4747474789619446,,
0.24137980019565444,0.6000000238418579,103,727,,,,
,,103,727,0.24482475221157074,0.4747474789619446,,
0.24163452098464855,0.6000000238418579,104,734,,,,
,,104,734,0.24480213224887848,0.4747474789619446,,
0.24245001661699278,0.6000000238418579,105,741,,,,
,,105,741,0.24479565024375916,0.4747474789619446,,
0.24245221903102795,0.6000000238418579,106,748,,,,
,,106,748,0.24474911391735077,0.4747474789619446,,
0.24231941525648093,0.6000000238418579,107,755,,,,
,,107,755,0.24469564855098724,0.4747474789619446,,
0.2429160801818949,0.6000000238418579,108,762,,,,
,,108,762,0.24465633928775787,0.4747474789619446,,
0.24353094046368257,0.6000000238418579,109,769,,,,
,,109,769,0.24465981125831604,0.4747474789619446,,
0.24328965596460994,0.6000000238418579,110,776,,,,
,,110,776,0.24461370706558228,0.4747474789619446,,
0.24344784389384766,0.6000000238418579,111,783,,,,
,,111,783,0.24455122649669647,0.4747474789619446,,
0.2438134934371025,0.6000000238418579,112,790,,,,
,,112,790,0.24456548690795898,0.4747474789619446,,
0.2438412270984708,0.6000000238418579,113,797,,,,
,,113,797,0.2445213943719864,0.4747474789619446,,
0.2441659256570589,0.6000000238418579,114,804,,,,
,,114,804,0.24448028206825256,0.4747474789619446,,
0.2445577669439388,0.6000000238418579,115,811,,,,
,,115,811,0.2444615662097931,0.4747474789619446,,
0.24495669928045305,0.6000000238418579,116,818,,,,
,,116,818,0.2444654107093811,0.4747474789619446,,
0.24490115910171822,0.6000000238418579,117,825,,,,
,,117,825,0.24441410601139069,0.4747474789619446,,
0.24472078606370748,0.6000000238418579,118,832,,,,
,,118,832,0.24437595903873444,0.4747474789619446,,
0.24524559478475397,0.6000000238418579,119,839,,,,
,,119,839,0.24436044692993164,0.4747474789619446,,
0.24577440314842092,0.6000000238418579,120,846,,,,
,,120,846,0.2443864941596985,0.4747474789619446,,
0.2452554130312082,0.6000000238418579,121,853,,,,
,,121,853,0.24432136118412018,0.4747474789619446,,
,,122,854,,,0.24514656910407343,0.5
