val_loss,val_accuracy,epoch,step,loss,accuracy
0.26630406232448395,0.5600000023841858,0,3,,
,,0,3,0.26937335729599,0.5050504803657532
0.25169904994347525,0.6000000238418579,1,7,,
,,1,7,0.25399288535118103,0.5353535413742065
0.24547382431558687,0.6000000238418579,2,11,,
,,2,11,0.24086375534534454,0.6161616444587708
0.24385904073307405,0.6399999856948853,3,15,,
,,3,15,0.2309715747833252,0.6767676472663879
0.2445198263641546,0.6399999856948853,4,19,,
,,4,19,0.22024813294410706,0.7676767706871033
0.24441146513748835,0.6399999856948853,5,23,,
,,5,23,0.20856785774230957,0.7777777910232544
0.23827173038032573,0.6399999856948853,6,27,,
,,6,27,0.19618016481399536,0.7878788113594055
0.23019026303666745,0.7200000286102295,7,31,,
,,7,31,0.1835419088602066,0.7878788113594055
0.22306877186057342,0.7200000286102295,8,35,,
,,8,35,0.17233248054981232,0.7878788113594055
0.21585345433497732,0.7200000286102295,9,39,,
,,9,39,0.16152150928974152,0.7979797720909119
0.2080164769191503,0.6800000071525574,10,43,,
,,10,43,0.1511126011610031,0.808080792427063
0.2011430263140851,0.6800000071525574,11,47,,
,,11,47,0.14128127694129944,0.8383838534355164
0.1890768201891381,0.7599999904632568,12,51,,
,,12,51,0.1312258392572403,0.8484848737716675
0.1793647323668289,0.800000011920929,13,55,,
,,13,55,0.12300962209701538,0.8585858345031738
0.18264684898998837,0.7200000286102295,14,59,,
,,14,59,0.11680174618959427,0.8888888955116272
0.18723562499091834,0.7200000286102295,15,63,,
,,15,63,0.11245585232973099,0.8787878751754761
0.1843312504019435,0.7599999904632568,16,67,,
,,16,67,0.11059166491031647,0.8888888955116272
0.19000307499058455,0.7599999904632568,17,71,,
,,17,71,0.1086951270699501,0.868686854839325
0.1976373457866295,0.7200000286102295,18,75,,
,,18,75,0.10670935362577438,0.8787878751754761
0.19621057211150386,0.7599999904632568,19,79,,
,,19,79,0.10509675741195679,0.8888888955116272
0.19796905828061542,0.7599999904632568,20,83,,
,,20,83,0.10335294157266617,0.9090909361839294
0.20362565836983162,0.7599999904632568,21,87,,
,,21,87,0.1017707958817482,0.8989899158477783
0.2029144138056305,0.7599999904632568,22,91,,
,,22,91,0.10056818276643753,0.8787878751754761
0.20296915065640456,0.7599999904632568,23,95,,
,,23,95,0.09947124868631363,0.8989899158477783
0.20540133045438225,0.7599999904632568,24,99,,
,,24,99,0.09846746921539307,0.8989899158477783
0.20389162705879027,0.7599999904632568,25,103,,
,,25,103,0.09769576787948608,0.8989899158477783
0.20265578167357443,0.7599999904632568,26,107,,
,,26,107,0.09702548384666443,0.9090909361839294
0.2024111783855077,0.7599999904632568,27,111,,
,,27,111,0.0963553935289383,0.9090909361839294
0.20124308168902638,0.7599999904632568,28,115,,
,,28,115,0.09566889703273773,0.9090909361839294
0.201772375918628,0.7599999904632568,29,119,,
,,29,119,0.09503039717674255,0.9090909361839294
0.2018660860509618,0.7599999904632568,30,123,,
,,30,123,0.09445453435182571,0.9090909361839294
0.201624926235507,0.7599999904632568,31,127,,
,,31,127,0.09391661733388901,0.9090909361839294
0.20213729648737652,0.7599999904632568,32,131,,
,,32,131,0.0934688076376915,0.9090909361839294
0.2026322291915654,0.7599999904632568,33,135,,
,,33,135,0.0930086299777031,0.9090909361839294
