validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.2622105673403189,0.47999998927116394,0,6,,
,,0,6,0.2689080834388733,0.5050504803657532
0.2513348572353948,0.47999998927116394,1,13,,
,,1,13,0.2560253441333771,0.5050504803657532
0.24879813020857053,0.47999998927116394,2,20,,
,,2,20,0.2507488429546356,0.5050504803657532
0.2486083759842862,0.47999998927116394,3,27,,
,,3,27,0.25010696053504944,0.5050504803657532
0.24887654728141181,0.47999998927116394,4,34,,
,,4,34,0.24981893599033356,0.5050504803657532
0.2495681325544058,0.47999998927116394,5,41,,
,,5,41,0.24980230629444122,0.5050504803657532
0.25004478832453536,0.47999998927116394,6,48,,
,,6,48,0.25015974044799805,0.5050504803657532
0.24990061867857785,0.47999998927116394,7,55,,
,,7,55,0.2503712475299835,0.5050504803657532
0.24950673097674855,0.47999998927116394,8,62,,
,,8,62,0.2502667009830475,0.5050504803657532
0.24918306474289395,0.47999998927116394,9,69,,
,,9,69,0.2500309944152832,0.5050504803657532
0.24896458267332716,0.47999998927116394,10,76,,
,,10,76,0.24982893466949463,0.5050504803657532
0.24888199475487557,0.47999998927116394,11,83,,
,,11,83,0.2497027963399887,0.5050504803657532
0.2488676653577619,0.47999998927116394,12,90,,
,,12,90,0.2496291995048523,0.5050504803657532
0.24883121348032108,0.47999998927116394,13,97,,
,,13,97,0.24957720935344696,0.5050504803657532
0.24875588107913033,0.47999998927116394,14,104,,
,,14,104,0.24950678646564484,0.5050504803657532
0.24870666409109776,0.47999998927116394,15,111,,
,,15,111,0.249420627951622,0.5050504803657532
0.2486947245889134,0.47999998927116394,16,118,,
,,16,118,0.24933405220508575,0.5050504803657532
0.2486919779403821,0.47999998927116394,17,125,,
,,17,125,0.2492503672838211,0.5050504803657532
0.2486812166161306,0.47999998927116394,18,132,,
,,18,132,0.24916042387485504,0.5050504803657532
0.24870726563962695,0.47999998927116394,19,139,,
,,19,139,0.24906638264656067,0.5050504803657532
0.2487447390036738,0.47999998927116394,20,146,,
,,20,146,0.2489749640226364,0.5050504803657532
0.24882767151383983,0.47999998927116394,21,153,,
,,21,153,0.24888579547405243,0.5050504803657532
0.24895551461968868,0.47999998927116394,22,160,,
,,22,160,0.24879129230976105,0.5050504803657532
0.24909654433114295,0.47999998927116394,23,167,,
,,23,167,0.24870464205741882,0.5050504803657532
0.24923403484838022,0.47999998927116394,24,174,,
,,24,174,0.24862335622310638,0.5050504803657532
0.24934138755930557,0.47999998927116394,25,181,,
,,25,181,0.24854078888893127,0.5050504803657532
0.24939700307050916,0.47999998927116394,26,188,,
,,26,188,0.24845845997333527,0.5050504803657532
0.24947378539693893,0.47999998927116394,27,195,,
,,27,195,0.2483721524477005,0.5050504803657532
0.2495935791607304,0.47999998927116394,28,202,,
,,28,202,0.24829187989234924,0.5050504803657532
0.2496932793053626,0.47999998927116394,29,209,,
,,29,209,0.24821853637695312,0.5050504803657532
0.2498271092482326,0.47999998927116394,30,216,,
,,30,216,0.24815191328525543,0.5050504803657532
0.24998974222788273,0.47999998927116394,31,223,,
,,31,223,0.2480754405260086,0.5050504803657532
0.250155277586205,0.47999998927116394,32,230,,
,,32,230,0.2480134516954422,0.5050504803657532
0.25023407341878146,0.47999998927116394,33,237,,
,,33,237,0.2479424923658371,0.5050504803657532
0.25026669784299066,0.47999998927116394,34,244,,
,,34,244,0.2478703409433365,0.5050504803657532
0.2503784181027246,0.47999998927116394,35,251,,
,,35,251,0.2478066235780716,0.5050504803657532
0.25044416469260133,0.47999998927116394,36,258,,
,,36,258,0.24777327477931976,0.5050504803657532
0.25053921820462155,0.47999998927116394,37,265,,
,,37,265,0.2477288693189621,0.5050504803657532
0.2506754372253822,0.47999998927116394,38,272,,
,,38,272,0.2476629912853241,0.5050504803657532
0.25083009334273415,0.47999998927116394,39,279,,
,,39,279,0.24758991599082947,0.5050504803657532
0.251013303030768,0.47999998927116394,40,286,,
,,40,286,0.2475368231534958,0.5050504803657532
0.2514134741794629,0.47999998927116394,41,293,,
,,41,293,0.2474801242351532,0.5050504803657532
0.251595105746665,0.47999998927116394,42,300,,
,,42,300,0.24743802845478058,0.5050504803657532
0.25162933922262565,0.47999998927116394,43,307,,
,,43,307,0.24736179411411285,0.5050504803657532
0.2516561699870752,0.47999998927116394,44,314,,
,,44,314,0.24728207290172577,0.5050504803657532
0.2517938910039971,0.47999998927116394,45,321,,
,,45,321,0.24721881747245789,0.5050504803657532
0.2518306862890061,0.47999998927116394,46,328,,
,,46,328,0.24717049300670624,0.5050504803657532
0.2518355629538723,0.47999998927116394,47,335,,
,,47,335,0.2471430003643036,0.5050504803657532
0.2519754646442676,0.47999998927116394,48,342,,
,,48,342,0.24707721173763275,0.5050504803657532
0.25194480854751883,0.47999998927116394,49,349,,
,,49,349,0.24701222777366638,0.5050504803657532
0.2517952212580355,0.47999998927116394,50,356,,
,,50,356,0.24696485698223114,0.5050504803657532
0.2518245356823236,0.47999998927116394,51,363,,
,,51,363,0.24691949784755707,0.5050504803657532
0.2519436588131302,0.47999998927116394,52,370,,
,,52,370,0.24685397744178772,0.5050504803657532
0.25192139493990895,0.47999998927116394,53,377,,
,,53,377,0.2468295693397522,0.5050504803657532
0.2518944373652385,0.47999998927116394,54,384,,
,,54,384,0.24676136672496796,0.5050504803657532
0.2518161278057651,0.47999998927116394,55,391,,
,,55,391,0.24670304358005524,0.5050504803657532
0.25188464539432404,0.47999998927116394,56,398,,
,,56,398,0.2466757446527481,0.5050504803657532
0.25169231577299983,0.47999998927116394,57,405,,
,,57,405,0.24661089479923248,0.5050504803657532
0.2517855830082045,0.47999998927116394,58,412,,
,,58,412,0.24653738737106323,0.5050504803657532
0.2518691644704624,0.47999998927116394,59,419,,
,,59,419,0.24651680886745453,0.5050504803657532
0.2517313870215742,0.47999998927116394,60,426,,
,,60,426,0.2464848905801773,0.5050504803657532
