validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.2525638349967879,0.4399999976158142,0,3,,
,,0,3,0.2525166869163513,0.5151515007019043
0.2509546295400245,0.36000001430511475,1,7,,
,,1,7,0.25090712308883667,0.5252525210380554
0.24967301388777738,0.5199999809265137,2,11,,
,,2,11,0.24920667707920074,0.5757575631141663
0.24841795620891113,0.5600000023841858,3,15,,
,,3,15,0.24762704968452454,0.5252525210380554
0.24658831661921535,0.5600000023841858,4,19,,
,,4,19,0.2458736151456833,0.5555555820465088
0.2433321974451813,0.6399999856948853,5,23,,
,,5,23,0.24296271800994873,0.6060606241226196
0.2383201826926375,0.6800000071525574,6,27,,
,,6,27,0.23829729855060577,0.6565656661987305
0.23159642847919534,0.7200000286102295,7,31,,
,,7,31,0.23203538358211517,0.7171717286109924
0.22298411440817922,0.7200000286102295,8,35,,
,,8,35,0.22363273799419403,0.7171717286109924
0.21399071741007827,0.6800000071525574,9,39,,
,,9,39,0.21333257853984833,0.7171717286109924
0.2064524164930788,0.6399999856948853,10,43,,
,,10,43,0.20208095014095306,0.6969696879386902
0.1999289581220333,0.6800000071525574,11,47,,
,,11,47,0.19070719182491302,0.7272727489471436
0.1950972721008135,0.6800000071525574,12,51,,
,,12,51,0.18000037968158722,0.747474730014801
0.19215152443562972,0.6800000071525574,13,55,,
,,13,55,0.17030158638954163,0.7373737096786499
0.18998731230792779,0.6800000071525574,14,59,,
,,14,59,0.16210338473320007,0.747474730014801
0.187419883866365,0.6800000071525574,15,63,,
,,15,63,0.15534645318984985,0.7676767706871033
0.1857921097985994,0.6800000071525574,16,67,,
,,16,67,0.1495659202337265,0.7777777910232544
0.1841833526289041,0.7599999904632568,17,71,,
,,17,71,0.1437130719423294,0.7878788113594055
0.18114219185665056,0.7599999904632568,18,75,,
,,18,75,0.13826815783977509,0.7979797720909119
0.17680664661445766,0.7599999904632568,19,79,,
,,19,79,0.13346263766288757,0.808080792427063
0.17365642101263382,0.7599999904632568,20,83,,
,,20,83,0.12874898314476013,0.8484848737716675
0.1711644175543843,0.7599999904632568,21,87,,
,,21,87,0.12392770498991013,0.8484848737716675
0.16858758965504703,0.7599999904632568,22,91,,
,,22,91,0.11991094052791595,0.8585858345031738
0.1649541311036253,0.800000011920929,23,95,,
,,23,95,0.11590149253606796,0.868686854839325
0.16198518664889916,0.7599999904632568,24,99,,
,,24,99,0.11175122112035751,0.8787878751754761
0.1602899408854681,0.7599999904632568,25,103,,
,,25,103,0.10806265473365784,0.8888888955116272
0.15930451718933356,0.7599999904632568,26,107,,
,,26,107,0.10523705184459686,0.8888888955116272
0.1575662648985664,0.7599999904632568,27,111,,
,,27,111,0.10276971757411957,0.8888888955116272
0.15383515122552852,0.7599999904632568,28,115,,
,,28,115,0.10038385540246964,0.8888888955116272
0.1502569532400915,0.800000011920929,29,119,,
,,29,119,0.09777979552745819,0.8888888955116272
0.1486073332922506,0.800000011920929,30,123,,
,,30,123,0.09578612446784973,0.9090909361839294
0.1483696151901506,0.800000011920929,31,127,,
,,31,127,0.09417429566383362,0.8989899158477783
0.14812556612201846,0.7599999904632568,32,131,,
,,32,131,0.09263943135738373,0.9090909361839294
0.14748595852158863,0.800000011920929,33,135,,
,,33,135,0.0910632386803627,0.9090909361839294
0.14600518502240592,0.800000011920929,34,139,,
,,34,139,0.08952032774686813,0.9191918969154358
0.14418230211197788,0.800000011920929,35,143,,
,,35,143,0.08798162639141083,0.9191918969154358
0.14282163436502046,0.800000011920929,36,147,,
,,36,147,0.08649595081806183,0.9191918969154358
0.14223115523315322,0.800000011920929,37,151,,
,,37,151,0.085090771317482,0.9191918969154358
0.1417335639051484,0.800000011920929,38,155,,
,,38,155,0.0837492048740387,0.9191918969154358
0.14105529963522614,0.800000011920929,39,159,,
,,39,159,0.08230111747980118,0.9191918969154358
0.13966847567172924,0.800000011920929,40,163,,
,,40,163,0.08084949105978012,0.9191918969154358
0.1377450929939355,0.800000011920929,41,167,,
,,41,167,0.0793708935379982,0.9292929172515869
