val_loss,val_accuracy,epoch,step,loss,accuracy
0.2554110358442381,0.47999998927116394,0,3,,
,,0,3,0.2560819983482361,0.5050504803657532
0.2504608160825314,0.5199999809265137,1,7,,
,,1,7,0.2521952986717224,0.49494948983192444
0.24810205271220653,0.47999998927116394,2,11,,
,,2,11,0.24878916144371033,0.49494948983192444
0.2482559304674389,0.5199999809265137,3,15,,
,,3,15,0.24900762736797333,0.5151515007019043
0.24824506800166732,0.5199999809265137,4,19,,
,,4,19,0.25111863017082214,0.49494948983192444
0.24704966346916307,0.5199999809265137,5,23,,
,,5,23,0.2512289583683014,0.49494948983192444
0.24546126735705748,0.5199999809265137,6,27,,
,,6,27,0.2488977313041687,0.4848484992980957
0.244807661573918,0.47999998927116394,7,31,,
,,7,31,0.245282843708992,0.4747474789619446
0.24343560607043238,0.47999998927116394,8,35,,
,,8,35,0.24039499461650848,0.5050504803657532
0.2392633201475604,0.47999998927116394,9,39,,
,,9,39,0.23531441390514374,0.5757575631141663
0.23400999827317803,0.5199999809265137,10,43,,
,,10,43,0.23080456256866455,0.6161616444587708
0.22794756071814024,0.5600000023841858,11,47,,
,,11,47,0.22784721851348877,0.5959596037864685
0.2219077489850911,0.6399999856948853,12,51,,
,,12,51,0.2254575937986374,0.5757575631141663
0.21658049712983637,0.6399999856948853,13,55,,
,,13,55,0.2213364541530609,0.5858585834503174
0.2123640611708268,0.6000000238418579,14,59,,
,,14,59,0.21384277939796448,0.6363636255264282
0.20648653963685099,0.6000000238418579,15,63,,
,,15,63,0.2052183449268341,0.6565656661987305
0.19716543601771977,0.6399999856948853,16,67,,
,,16,67,0.19830839335918427,0.6666666865348816
0.1866726710376336,0.7200000286102295,17,71,,
,,17,71,0.19337938725948334,0.6666666865348816
0.1762516051086995,0.7599999904632568,18,75,,
,,18,75,0.18856048583984375,0.6666666865348816
0.16487273373261466,0.800000011920929,19,79,,
,,19,79,0.18197020888328552,0.6868686676025391
0.15024579980861016,0.8399999737739563,20,83,,
,,20,83,0.1747242957353592,0.747474730014801
0.13746629341928937,0.9200000166893005,21,87,,
,,21,87,0.16784636676311493,0.7979797720909119
0.12543343426076486,0.9599999785423279,22,91,,
,,22,91,0.15983328223228455,0.8282828330993652
0.11309038549429655,0.9599999785423279,23,95,,
,,23,95,0.15231981873512268,0.868686854839325
0.10236959191629623,0.9599999785423279,24,99,,
,,24,99,0.14634716510772705,0.8585858345031738
0.0933672848512325,0.9599999785423279,25,103,,
,,25,103,0.1405111402273178,0.8787878751754761
0.08571374238835106,0.9599999785423279,26,107,,
,,26,107,0.13520318269729614,0.8787878751754761
0.07926573120204837,1.0,27,111,,
,,27,111,0.1300743818283081,0.9090909361839294
0.07314890218750807,1.0,28,115,,
,,28,115,0.12524351477622986,0.9090909361839294
0.06786362612284934,0.9599999785423279,29,119,,
,,29,119,0.12068236619234085,0.9090909361839294
0.06295016952531744,0.9599999785423279,30,123,,
,,30,123,0.11553420126438141,0.9090909361839294
0.057593831764509135,0.9599999785423279,31,127,,
,,31,127,0.11036425083875656,0.9090909361839294
0.05163406569640849,0.9599999785423279,32,131,,
,,32,131,0.10493101924657822,0.9191918969154358
0.04630102810035606,1.0,33,135,,
,,33,135,0.09902963042259216,0.9191918969154358
0.041682696150241,1.0,34,139,,
,,34,139,0.09335345774888992,0.9191918969154358
0.0358255812119542,1.0,35,143,,
,,35,143,0.08817290514707565,0.939393937587738
0.029391391120080206,1.0,36,147,,
,,36,147,0.08391175419092178,0.939393937587738
0.02608526292130267,1.0,37,151,,
,,37,151,0.08052809536457062,0.939393937587738
0.022649484627732176,1.0,38,155,,
,,38,155,0.07725904136896133,0.939393937587738
0.018453782882744747,1.0,39,159,,
,,39,159,0.07482001185417175,0.939393937587738
0.016521084019570118,1.0,40,163,,
,,40,163,0.07280504703521729,0.939393937587738
0.01641971920746601,1.0,41,167,,
,,41,167,0.07101365923881531,0.939393937587738
0.014782003953395692,1.0,42,171,,
,,42,171,0.06986700743436813,0.939393937587738
0.01267811807861303,1.0,43,175,,
,,43,175,0.0687740221619606,0.939393937587738
0.011242936797149338,1.0,44,179,,
,,44,179,0.06793990731239319,0.939393937587738
0.010574716082038556,1.0,45,183,,
,,45,183,0.0672457367181778,0.939393937587738
0.00976240708057718,1.0,46,187,,
,,46,187,0.06660301238298416,0.939393937587738
0.008732409892119314,1.0,47,191,,
,,47,191,0.06613384932279587,0.939393937587738
0.008105999823359945,1.0,48,195,,
,,48,195,0.06573997437953949,0.939393937587738
0.007701816165062514,1.0,49,199,,
,,49,199,0.06541463732719421,0.939393937587738
0.007229986572776563,1.0,50,203,,
,,50,203,0.06513616442680359,0.939393937587738
0.006841863919457196,1.0,51,207,,
,,51,207,0.06489879637956619,0.939393937587738
0.006559828495841813,1.0,52,211,,
,,52,211,0.06469140946865082,0.939393937587738
0.006294301171216317,1.0,53,215,,
,,53,215,0.0645030215382576,0.939393937587738
0.00598397380574504,1.0,54,219,,
,,54,219,0.06433545053005219,0.939393937587738
0.0057690090883468015,1.0,55,223,,
,,55,223,0.06418388336896896,0.939393937587738
0.005563344484556105,1.0,56,227,,
,,56,227,0.06404095143079758,0.939393937587738
0.005308103160736471,1.0,57,231,,
,,57,231,0.06391347199678421,0.939393937587738
0.005159556874049691,1.0,58,235,,
,,58,235,0.06379760056734085,0.939393937587738
0.005050942045338394,1.0,59,239,,
,,59,239,0.06368182599544525,0.939393937587738
0.0048032619888443056,1.0,60,243,,
,,60,243,0.06358186900615692,0.939393937587738
0.004741881487101905,1.0,61,247,,
,,61,247,0.06348900496959686,0.939393937587738
0.004566368288035508,1.0,62,251,,
,,62,251,0.06339247524738312,0.939393937587738
0.004447389523748571,1.0,63,255,,
,,63,255,0.06330780684947968,0.939393937587738
0.004328948115446523,1.0,64,259,,
,,64,259,0.06322615593671799,0.939393937587738
0.0042343285540213825,1.0,65,263,,
,,65,263,0.06314985454082489,0.939393937587738
0.004096913213127189,1.0,66,267,,
,,66,267,0.06307948380708694,0.939393937587738
0.004090114718263358,1.0,67,271,,
,,67,271,0.06301786750555038,0.939393937587738
0.003921793473165592,1.0,68,275,,
,,68,275,0.06295950710773468,0.939393937587738
0.0037815533212701437,1.0,69,279,,
,,69,279,0.06289611011743546,0.939393937587738
0.003797072340329828,1.0,70,283,,
,,70,283,0.0628361776471138,0.939393937587738
0.0036630477103312604,1.0,71,287,,
,,71,287,0.06278373301029205,0.939393937587738
0.003549476080805663,1.0,72,291,,
,,72,291,0.06272836029529572,0.939393937587738
0.003566981040332121,1.0,73,295,,
,,73,295,0.06268206238746643,0.939393937587738
0.0034642510746887346,1.0,74,299,,
,,74,299,0.06263698637485504,0.939393937587738
0.0032975982590800366,1.0,75,303,,
,,75,303,0.06258848309516907,0.939393937587738
0.0033303807333247793,1.0,76,307,,
,,76,307,0.06255796551704407,0.939393937587738
0.003293623326208514,1.0,77,311,,
,,77,311,0.0625041201710701,0.939393937587738
0.0031609135029671055,1.0,78,315,,
,,78,315,0.06246531754732132,0.939393937587738
0.0030735635271249826,1.0,79,319,,
,,79,319,0.06242465600371361,0.939393937587738
0.00307857836725398,1.0,80,323,,
,,80,323,0.06239224597811699,0.939393937587738
0.0030244785892551266,1.0,81,327,,
,,81,327,0.06235253065824509,0.939393937587738
0.0029353903371311784,1.0,82,331,,
,,82,331,0.06231855973601341,0.939393937587738
0.0029062368708171193,1.0,83,335,,
,,83,335,0.0622883178293705,0.939393937587738
0.002872048223775578,1.0,84,339,,
,,84,339,0.06225331127643585,0.939393937587738
0.0027998503241512653,1.0,85,343,,
,,85,343,0.06222369521856308,0.939393937587738
0.0027744534675033256,1.0,86,347,,
,,86,347,0.06219668686389923,0.939393937587738
0.002728075583665121,1.0,87,351,,
,,87,351,0.06216682493686676,0.939393937587738
0.0026885393458510698,1.0,88,355,,
,,88,355,0.062140122056007385,0.939393937587738
0.0026308485203157656,1.0,89,359,,
,,89,359,0.06211334466934204,0.939393937587738
0.0025827491813656673,1.0,90,363,,
,,90,363,0.06208890676498413,0.939393937587738
0.002540805503667861,1.0,91,367,,
,,91,367,0.06206440180540085,0.939393937587738
0.002489671265104668,1.0,92,371,,
,,92,371,0.06204070895910263,0.939393937587738
0.0024841181818121573,1.0,93,375,,
,,93,375,0.062018971890211105,0.939393937587738
0.0024125494651989223,1.0,94,379,,
,,94,379,0.061998166143894196,0.939393937587738
0.0023680839645154658,1.0,95,383,,
,,95,383,0.06197521835565567,0.939393937587738
0.0023829218675640203,1.0,96,387,,
,,96,387,0.06195450201630592,0.939393937587738
0.0023305449901074686,1.0,97,391,,
,,97,391,0.06193503364920616,0.939393937587738
0.0022732565154722152,1.0,98,395,,
,,98,395,0.061914149671792984,0.939393937587738
0.002290440869683931,1.0,99,399,,
,,99,399,0.061896663159132004,0.939393937587738
0.002249504939275722,1.0,100,403,,
,,100,403,0.06187831982970238,0.939393937587738
0.002183277648960285,1.0,101,407,,
,,101,407,0.061858534812927246,0.939393937587738
0.002184256856354648,1.0,102,411,,
,,102,411,0.061843447387218475,0.939393937587738
0.002159395786794675,1.0,103,415,,
,,103,415,0.06182394176721573,0.939393937587738
0.002111703325865974,1.0,104,419,,
,,104,419,0.06180742010474205,0.939393937587738
0.002102171996371789,1.0,105,423,,
,,105,423,0.06179112195968628,0.939393937587738
0.0020725679069632545,1.0,106,427,,
,,106,427,0.06177473068237305,0.939393937587738
0.0020347569450277136,1.0,107,431,,
,,107,431,0.061759259551763535,0.939393937587738
0.002030944090912012,1.0,108,435,,
,,108,435,0.061745353043079376,0.939393937587738
0.0019997019478075785,1.0,109,439,,
,,109,439,0.06172957643866539,0.939393937587738
0.0019606278333411994,1.0,110,443,,
,,110,443,0.06171537563204765,0.939393937587738
0.0019631459982048416,1.0,111,447,,
,,111,447,0.061702631413936615,0.939393937587738
0.001926061042078271,1.0,112,451,,
,,112,451,0.0616888627409935,0.939393937587738
0.0018889366445727462,1.0,113,455,,
,,113,455,0.06167434900999069,0.939393937587738
0.001886499847807433,1.0,114,459,,
,,114,459,0.06166237220168114,0.939393937587738
0.001856053012779319,1.0,115,463,,
,,115,463,0.06164909526705742,0.939393937587738
0.00183344080743918,1.0,116,467,,
,,116,467,0.061636198312044144,0.939393937587738
0.0018190637002371336,1.0,117,471,,
,,117,471,0.06162365525960922,0.939393937587738
0.0017984266159596545,1.0,118,475,,
,,118,475,0.06161230802536011,0.939393937587738
0.0017798944848161301,1.0,119,479,,
,,119,479,0.06160050630569458,0.939393937587738
0.0017615771742273266,1.0,120,483,,
,,120,483,0.06158917397260666,0.939393937587738
0.0017385572431220715,1.0,121,487,,
,,121,487,0.061577923595905304,0.939393937587738
0.0017144715919590924,1.0,122,491,,
,,122,491,0.06156723573803902,0.939393937587738
0.0016988638844570613,1.0,123,495,,
,,123,495,0.06155681610107422,0.939393937587738
0.0016878324818021978,1.0,124,499,,
,,124,499,0.06154676899313927,0.939393937587738
0.0017122346552128536,1.0,125,503,,
,,125,503,0.06153695657849312,0.939393937587738
0.0016986615412804729,1.0,126,507,,
,,126,507,0.06152884289622307,0.939393937587738
0.0016865270132340265,1.0,127,511,,
,,127,511,0.06152092665433884,0.939393937587738
0.0016763980439776793,1.0,128,515,,
,,128,515,0.06151047721505165,0.939393937587738
0.0016513728559375313,1.0,129,519,,
,,129,519,0.06149927154183388,0.939393937587738
0.001627244067775986,1.0,130,523,,
,,130,523,0.06148964911699295,0.939393937587738
0.0016134153885441038,1.0,131,527,,
,,131,527,0.06148042529821396,0.939393937587738
0.0015991989848850635,1.0,132,531,,
,,132,531,0.06147138029336929,0.939393937587738
0.0015743673957770766,1.0,133,535,,
,,133,535,0.06146242469549179,0.939393937587738
0.0015615015333174027,1.0,134,539,,
,,134,539,0.0614544078707695,0.939393937587738
0.001546945756075937,1.0,135,543,,
,,135,543,0.06144546717405319,0.939393937587738
0.0015287521920923685,1.0,136,547,,
,,136,547,0.061437200754880905,0.939393937587738
0.0015094587506287976,1.0,137,551,,
,,137,551,0.06142909452319145,0.939393937587738
0.0014959509782821428,1.0,138,555,,
,,138,555,0.06142141669988632,0.939393937587738
0.0014792940548992845,1.0,139,559,,
,,139,559,0.06141354888677597,0.939393937587738
0.0014675726171719994,1.0,140,563,,
,,140,563,0.061406273394823074,0.939393937587738
0.001450115369791129,1.0,141,567,,
,,141,567,0.061398569494485855,0.939393937587738
0.0014282938663084715,1.0,142,571,,
,,142,571,0.06139128655195236,0.939393937587738
0.0014178789239619588,1.0,143,575,,
,,143,575,0.06138433516025543,0.939393937587738
0.001403379589101404,1.0,144,579,,
,,144,579,0.06137693300843239,0.939393937587738
0.001387410416967038,1.0,145,583,,
,,145,583,0.061369918286800385,0.939393937587738
0.0013766188678810815,1.0,146,587,,
,,146,587,0.0613631047308445,0.939393937587738
0.0013603229597970667,1.0,147,591,,
,,147,591,0.06135611608624458,0.939393937587738
0.0013495122583553698,1.0,148,595,,
,,148,595,0.061349496245384216,0.939393937587738
0.0013328296250448874,1.0,149,599,,
,,149,599,0.06134307384490967,0.939393937587738
0.0013217693623113914,1.0,150,603,,
,,150,603,0.06133697181940079,0.939393937587738
0.0013080582302147869,1.0,151,607,,
,,151,607,0.06133033335208893,0.939393937587738
0.0012933718761416729,1.0,152,611,,
,,152,611,0.061324115842580795,0.939393937587738
0.0012820891007290218,1.0,153,615,,
,,153,615,0.061318133026361465,0.939393937587738
0.0012697111067790717,1.0,154,619,,
,,154,619,0.06131213903427124,0.939393937587738
0.0012558186596973591,1.0,155,623,,
,,155,623,0.0613061860203743,0.939393937587738
0.0012450114032896238,1.0,156,627,,
,,156,627,0.061300430446863174,0.939393937587738
0.0012320833861367427,1.0,157,631,,
,,157,631,0.06129486858844757,0.939393937587738
0.0012233486829338292,1.0,158,635,,
,,158,635,0.061289217323064804,0.939393937587738
0.0012085698229253995,1.0,159,639,,
,,159,639,0.06128367409110069,0.939393937587738
0.0012012388673325203,1.0,160,643,,
,,160,643,0.061278264969587326,0.939393937587738
0.0011885380361338015,1.0,161,647,,
,,161,647,0.06127291917800903,0.939393937587738
0.0011777811924493253,1.0,162,651,,
,,162,651,0.061267636716365814,0.939393937587738
0.001165982195311235,1.0,163,655,,
,,163,655,0.06126238778233528,0.939393937587738
0.0011590926168334288,1.0,164,659,,
,,164,659,0.061257317662239075,0.939393937587738
0.0011459333345979544,1.0,165,663,,
,,165,663,0.061252374202013016,0.939393937587738
0.0011350765880500692,1.0,166,667,,
,,166,667,0.06124728545546532,0.939393937587738
0.0011330505161996464,1.0,167,671,,
,,167,671,0.061242591589689255,0.939393937587738
0.0011210920307622543,1.0,168,675,,
,,168,675,0.061237942427396774,0.939393937587738
0.0011079526975050192,1.0,169,679,,
,,169,679,0.06123293936252594,0.939393937587738
0.0011030417999821048,1.0,170,683,,
,,170,683,0.06122845038771629,0.939393937587738
0.0010920715677816667,1.0,171,687,,
,,171,687,0.06122385337948799,0.939393937587738
0.001084349724097427,1.0,172,691,,
,,172,691,0.06121915206313133,0.939393937587738
0.0010759669454920096,1.0,173,695,,
,,173,695,0.06121461093425751,0.939393937587738
0.0010653739071334837,1.0,174,699,,
,,174,699,0.06121018901467323,0.939393937587738
0.001063609313037524,1.0,175,703,,
,,175,703,0.06120641902089119,0.939393937587738
0.001053838146594968,1.0,176,707,,
,,176,707,0.0612017884850502,0.939393937587738
0.0010402151356358343,1.0,177,711,,
,,177,711,0.06119738146662712,0.939393937587738
0.0010433325714139794,1.0,178,715,,
,,178,715,0.06119406968355179,0.939393937587738
0.0010359509525933292,1.0,179,719,,
,,179,719,0.061190418899059296,0.939393937587738
0.0010182387643990348,1.0,180,723,,
,,180,723,0.06118592247366905,0.939393937587738
0.0010037954759371983,1.0,181,727,,
,,181,727,0.06118159368634224,0.939393937587738
0.0010064610023689407,1.0,182,731,,
