val_loss,val_accuracy,epoch,step,loss,accuracy
0.26300937331363866,0.47999998927116394,0,3,,
,,0,3,0.2540726661682129,0.5050504803657532
0.25949392126820525,0.5199999809265137,1,7,,
,,1,7,0.24831640720367432,0.5555555820465088
0.2570586404095511,0.4399999976158142,2,11,,
,,2,11,0.24356631934642792,0.5656565427780151
0.25362852315515044,0.4399999976158142,3,15,,
,,3,15,0.23890969157218933,0.6060606241226196
0.24938785445768183,0.5600000023841858,4,19,,
,,4,19,0.2316373735666275,0.6666666865348816
0.24515683099760824,0.5199999809265137,5,23,,
,,5,23,0.22125554084777832,0.7272727489471436
0.23704103097886256,0.5199999809265137,6,27,,
,,6,27,0.20865203440189362,0.7171717286109924
0.22575547197229578,0.5600000023841858,7,31,,
,,7,31,0.19411347806453705,0.7575757503509521
0.2119505017232896,0.6399999856948853,8,35,,
,,8,35,0.17528901994228363,0.808080792427063
0.1925686697496811,0.6800000071525574,9,39,,
,,9,39,0.153470978140831,0.8484848737716675
0.1738212639602956,0.800000011920929,10,43,,
,,10,43,0.13269034028053284,0.868686854839325
0.16226208019182736,0.8399999737739563,11,47,,
,,11,47,0.1165914461016655,0.8989899158477783
0.15669501425670768,0.800000011920929,12,51,,
,,12,51,0.10560841113328934,0.8888888955116272
0.1531624946068603,0.800000011920929,13,55,,
,,13,55,0.09689389169216156,0.9090909361839294
0.14967024516670538,0.800000011920929,14,59,,
,,14,59,0.09012863039970398,0.8989899158477783
0.14853989393582612,0.800000011920929,15,63,,
,,15,63,0.08554909378290176,0.8989899158477783
0.1486047999375143,0.800000011920929,16,67,,
,,16,67,0.08135610818862915,0.8989899158477783
0.14752835221553995,0.800000011920929,17,71,,
,,17,71,0.07696076482534409,0.9090909361839294
0.14226413357269282,0.800000011920929,18,75,,
,,18,75,0.0726500079035759,0.9191918969154358
0.13217375553403368,0.800000011920929,19,79,,
,,19,79,0.06822363287210464,0.9191918969154358
0.12129224441769856,0.8399999737739563,20,83,,
,,20,83,0.06392302364110947,0.9191918969154358
0.11224770462846995,0.8799999952316284,21,87,,
,,21,87,0.05984680727124214,0.9292929172515869
0.10621691303318072,0.8799999952316284,22,91,,
,,22,91,0.056262824684381485,0.939393937587738
0.10062654069526963,0.8799999952316284,23,95,,
,,23,95,0.052797190845012665,0.939393937587738
0.09494656181287184,0.8799999952316284,24,99,,
,,24,99,0.04972118139266968,0.939393937587738
0.08976989886377681,0.8799999952316284,25,103,,
,,25,103,0.046797141432762146,0.939393937587738
0.08513737097304684,0.8799999952316284,26,107,,
,,26,107,0.04404357075691223,0.939393937587738
0.08105223423705643,0.8799999952316284,27,111,,
,,27,111,0.04167604446411133,0.939393937587738
0.07771010292228081,0.8799999952316284,28,115,,
,,28,115,0.0393410250544548,0.939393937587738
0.0746314922938179,0.8799999952316284,29,119,,
,,29,119,0.037107210606336594,0.939393937587738
0.07185904697733056,0.8799999952316284,30,123,,
,,30,123,0.03499799221754074,0.939393937587738
0.06975749425502578,0.8799999952316284,31,127,,
,,31,127,0.032840561121702194,0.939393937587738
0.0672001012011048,0.8799999952316284,32,131,,
,,32,131,0.031051723286509514,0.939393937587738
0.06497417177752317,0.8799999952316284,33,135,,
,,33,135,0.029504183679819107,0.939393937587738
0.06283227533353208,0.8799999952316284,34,139,,
,,34,139,0.02815692126750946,0.939393937587738
0.061065795171588236,0.8799999952316284,35,143,,
,,35,143,0.02681046351790428,0.939393937587738
0.05973632196936468,0.8799999952316284,36,147,,
,,36,147,0.025613663718104362,0.939393937587738
0.05854005957595709,0.8799999952316284,37,151,,
,,37,151,0.024446265771985054,0.939393937587738
0.05623261263156044,0.8799999952316284,38,155,,
,,38,155,0.023404762148857117,0.939393937587738
0.054515567478696535,0.8799999952316284,39,159,,
,,39,159,0.022321084514260292,0.939393937587738
0.053260865864396656,0.8799999952316284,40,163,,
,,40,163,0.02131808176636696,0.939393937587738
0.05310993128554297,0.8799999952316284,41,167,,
,,41,167,0.020349295809864998,0.939393937587738
0.05185820632234259,0.8799999952316284,42,171,,
,,42,171,0.01950286328792572,0.939393937587738
0.04858238310434234,0.9599999785423279,43,175,,
,,43,175,0.01865275204181671,0.9898989796638489
0.04718410300314171,0.9599999785423279,44,179,,
,,44,179,0.017874708399176598,1.0
0.04573053919499524,0.9599999785423279,45,183,,
,,45,183,0.01712457276880741,1.0
0.04461285567353408,0.9599999785423279,46,187,,
,,46,187,0.016353169456124306,1.0
0.04387794514117758,0.9599999785423279,47,191,,
,,47,191,0.01567794568836689,1.0
0.04297320464662441,0.9599999785423279,48,195,,
,,48,195,0.015017661266028881,1.0
0.04115863094885535,0.9599999785423279,49,199,,
,,49,199,0.01439408678561449,1.0
0.04027190086780218,0.9599999785423279,50,203,,
,,50,203,0.013810242526233196,1.0
0.03956556901259961,0.9599999785423279,51,207,,
,,51,207,0.013258653692901134,1.0
0.03910979540618953,0.9599999785423279,52,211,,
,,52,211,0.012694373726844788,1.0
0.03900478603240178,0.9599999785423279,53,215,,
,,53,215,0.012149305082857609,1.0
0.03893144677722326,0.9599999785423279,54,219,,
,,54,219,0.011645431630313396,1.0
0.03905668057724905,0.9599999785423279,55,223,,
,,55,223,0.011176235973834991,1.0
0.03894775908711763,0.9599999785423279,56,227,,
,,56,227,0.010734029114246368,1.0
0.03845692431375144,0.9599999785423279,57,231,,
,,57,231,0.010314621031284332,1.0
0.03749819633064769,0.9599999785423279,58,235,,
,,58,235,0.009948411956429482,1.0
0.035014212423198014,0.9599999785423279,59,239,,
,,59,239,0.009590054862201214,1.0
0.03392466984456717,0.9599999785423279,60,243,,
,,60,243,0.00926532968878746,1.0
0.033330452469755974,0.9599999785423279,61,247,,
,,61,247,0.00897024106234312,1.0
0.03316172373314861,0.9599999785423279,62,251,,
,,62,251,0.008615191094577312,1.0
0.03317126641787353,0.9599999785423279,63,255,,
,,63,255,0.008322494104504585,1.0
0.03167445411259456,0.9599999785423279,64,259,,
,,64,259,0.008101535961031914,1.0
