validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
0.2548019696114254,0.47999998927116394,0,3,,,,
,,0,3,0.2633306384086609,0.5050504803657532,,
0.24667234762121126,0.47999998927116394,1,7,,,,
,,1,7,0.257609099149704,0.5050504803657532,,
0.24420915548779804,0.47999998927116394,2,11,,,,
,,2,11,0.2532868981361389,0.5050504803657532,,
0.24644013793032812,0.47999998927116394,3,15,,,,
,,3,15,0.2547109127044678,0.5050504803657532,,
0.24745764036512086,0.47999998927116394,4,19,,,,
,,4,19,0.2573951482772827,0.5050504803657532,,
0.2435582285852439,0.47999998927116394,5,23,,,,
,,5,23,0.25582993030548096,0.5050504803657532,,
0.23765971077580503,0.47999998927116394,6,27,,,,
,,6,27,0.2490420937538147,0.5050504803657532,,
0.23078510571990252,0.47999998927116394,7,31,,,,
,,7,31,0.2397388517856598,0.5050504803657532,,
0.22422890430865977,0.47999998927116394,8,35,,,,
,,8,35,0.23032240569591522,0.5050504803657532,,
0.21769592548609495,0.47999998927116394,9,39,,,,
,,9,39,0.2206345498561859,0.5050504803657532,,
0.21224570634579254,0.47999998927116394,10,43,,,,
,,10,43,0.2097989022731781,0.5050504803657532,,
0.20630793778714135,0.47999998927116394,11,47,,,,
,,11,47,0.19817261397838593,0.5050504803657532,,
0.19982826811184526,0.47999998927116394,12,51,,,,
,,12,51,0.1862209588289261,0.5050504803657532,,
0.19406919271994535,0.47999998927116394,13,55,,,,
,,13,55,0.17410819232463837,0.5050504803657532,,
0.18992355651662216,0.47999998927116394,14,59,,,,
,,14,59,0.16335278749465942,0.5050504803657532,,
0.18742104436787488,0.47999998927116394,15,63,,,,
,,15,63,0.1542259156703949,0.5050504803657532,,
0.18512990717109026,0.47999998927116394,16,67,,,,
,,16,67,0.1462162435054779,0.5050504803657532,,
0.182287734165279,0.47999998927116394,17,71,,,,
,,17,71,0.13864175975322723,0.5050504803657532,,
0.17890352784422298,0.47999998927116394,18,75,,,,
,,18,75,0.1309378445148468,0.5050504803657532,,
0.17653995399846711,0.47999998927116394,19,79,,,,
,,19,79,0.12355053424835205,0.5050504803657532,,
0.17455902486460786,0.47999998927116394,20,83,,,,
,,20,83,0.11650317907333374,0.5050504803657532,,
0.17226622727350105,0.47999998927116394,21,87,,,,
,,21,87,0.10994090139865875,0.5050504803657532,,
0.1692319545697086,0.47999998927116394,22,91,,,,
,,22,91,0.10360518097877502,0.5050504803657532,,
0.16574801182288826,0.47999998927116394,23,95,,,,
,,23,95,0.09727360308170319,0.5050504803657532,,
0.162200691850455,0.47999998927116394,24,99,,,,
,,24,99,0.09145569056272507,0.5050504803657532,,
0.15857036782254716,0.47999998927116394,25,103,,,,
,,25,103,0.0862254798412323,0.5050504803657532,,
0.1551120139308323,0.47999998927116394,26,107,,,,
,,26,107,0.08124368637800217,0.5050504803657532,,
0.1517994278871174,0.47999998927116394,27,111,,,,
,,27,111,0.07643895596265793,0.5050504803657532,,
0.14831832293365887,0.47999998927116394,28,115,,,,
,,28,115,0.07212775200605392,0.5050504803657532,,
0.14472632767264662,0.47999998927116394,29,119,,,,
,,29,119,0.06836602836847305,0.5050504803657532,,
0.14147361821651686,0.47999998927116394,30,123,,,,
,,30,123,0.06489306688308716,0.5050504803657532,,
0.13831531421574061,0.47999998927116394,31,127,,,,
,,31,127,0.06168302521109581,0.5050504803657532,,
0.13522491012446863,0.47999998927116394,32,131,,,,
,,32,131,0.05872250720858574,0.5050504803657532,,
0.13241209124713102,0.47999998927116394,33,135,,,,
,,33,135,0.055975764989852905,0.5050504803657532,,
0.1302777360789495,0.47999998927116394,34,139,,,,
,,34,139,0.05342252925038338,0.5050504803657532,,
0.12883219187932837,0.47999998927116394,35,143,,,,
,,35,143,0.0509878508746624,0.5050504803657532,,
0.12766174566558702,0.47999998927116394,36,147,,,,
,,36,147,0.048687249422073364,0.5050504803657532,,
0.12657096730420275,0.47999998927116394,37,151,,,,
,,37,151,0.046575386077165604,0.5050504803657532,,
0.12568452089584728,0.47999998927116394,38,155,,,,
,,38,155,0.044619619846343994,0.5050504803657532,,
0.12515176547794038,0.47999998927116394,39,159,,,,
,,39,159,0.042783211916685104,0.5050504803657532,,
0.12460890017336833,0.47999998927116394,40,163,,,,
,,40,163,0.04103844612836838,0.5050504803657532,,
0.12376758055872486,0.47999998927116394,41,167,,,,
,,41,167,0.03942292928695679,0.5050504803657532,,
0.12282268226059291,0.47999998927116394,42,171,,,,
,,42,171,0.0379234217107296,0.5050504803657532,,
0.12196072683000374,0.47999998927116394,43,175,,,,
,,43,175,0.03647446259856224,0.5050504803657532,,
0.12103749636791761,0.47999998927116394,44,179,,,,
,,44,179,0.035067930817604065,0.5050504803657532,,
0.1200636400785745,0.47999998927116394,45,183,,,,
,,45,183,0.033731646835803986,0.5050504803657532,,
