val_loss,val_accuracy,epoch,step,loss,accuracy
0.2614415968430719,0.4399999976158142,0,3,,
,,0,3,0.26061227917671204,0.4848484992980957
0.22956185248704486,0.6399999856948853,1,7,,
,,1,7,0.24685220420360565,0.4848484992980957
0.2132998246063673,0.5600000023841858,2,11,,
,,2,11,0.2381703406572342,0.5858585834503174
0.20384471272961593,0.6000000238418579,3,15,,
,,3,15,0.23618794977664948,0.5353535413742065
0.19320589649752118,0.7599999904632568,4,19,,
,,4,19,0.23169517517089844,0.5454545617103577
0.18121006937959222,0.800000011920929,5,23,,
,,5,23,0.22315123677253723,0.5959596037864685
0.1684957636185582,0.8399999737739563,6,27,,
,,6,27,0.21307598054409027,0.5959596037864685
0.15443726766913163,0.8399999737739563,7,31,,
,,7,31,0.20322228968143463,0.6565656661987305
0.14219749460422684,0.8399999737739563,8,35,,
,,8,35,0.19562016427516937,0.6666666865348816
0.13546347941449643,0.8399999737739563,9,39,,
,,9,39,0.18805815279483795,0.6868686676025391
0.13040423010133867,0.8399999737739563,10,43,,
,,10,43,0.17623144388198853,0.7373737096786499
0.12194056616586003,0.8399999737739563,11,47,,
,,11,47,0.16503341495990753,0.7373737096786499
0.11551892391516363,0.8399999737739563,12,51,,
,,12,51,0.15716347098350525,0.747474730014801
0.11122610077748239,0.8399999737739563,13,55,,
,,13,55,0.1501869112253189,0.7676767706871033
0.107597806531949,0.8799999952316284,14,59,,
,,14,59,0.14118817448616028,0.7777777910232544
0.10453957455778642,0.8799999952316284,15,63,,
,,15,63,0.1310720443725586,0.8181818127632141
0.10295727609638171,0.8399999737739563,16,67,,
,,16,67,0.12036366015672684,0.8484848737716675
0.10212416037047889,0.8399999737739563,17,71,,
,,17,71,0.10906226933002472,0.8585858345031738
0.10279711871652024,0.8399999737739563,18,75,,
,,18,75,0.09792479127645493,0.8989899158477783
0.104373458759,0.8399999737739563,19,79,,
,,19,79,0.08768423646688461,0.9090909361839294
0.10608542732725049,0.8399999737739563,20,83,,
,,20,83,0.07846304029226303,0.9292929172515869
0.10793567708177021,0.8399999737739563,21,87,,
,,21,87,0.06952238827943802,0.9494949579238892
0.10618361963954577,0.8399999737739563,22,91,,
,,22,91,0.06145486980676651,0.9494949579238892
0.10225857793898163,0.8399999737739563,23,95,,
,,23,95,0.05428221821784973,0.9595959782600403
0.0975836854798991,0.8399999737739563,24,99,,
,,24,99,0.04757823422551155,0.9595959782600403
0.09151821084810312,0.8399999737739563,25,103,,
,,25,103,0.04143928363919258,0.9696969985961914
0.08555739082472653,0.8799999952316284,26,107,,
,,26,107,0.03608514741063118,0.9696969985961914
0.07871332381398644,0.8799999952316284,27,111,,
,,27,111,0.031024038791656494,0.9696969985961914
0.07179009499170086,0.8799999952316284,28,115,,
,,28,115,0.025603020563721657,0.9797979593276978
0.06517969562284576,0.8399999737739563,29,119,,
,,29,119,0.020760538056492805,0.9898989796638489
0.059611537743256574,0.8799999952316284,30,123,,
,,30,123,0.01693239063024521,1.0
0.054179520495062965,0.9200000166893005,31,127,,
,,31,127,0.013955546543002129,1.0
0.049992329647689265,0.9200000166893005,32,131,,
,,32,131,0.011716395616531372,1.0
0.04648807664424863,0.9200000166893005,33,135,,
,,33,135,0.009847956709563732,1.0
0.043188112734127496,0.9200000166893005,34,139,,
,,34,139,0.008317461237311363,1.0
0.040438859365488466,0.9200000166893005,35,143,,
,,35,143,0.007115625310689211,1.0
0.038309797468307226,0.9200000166893005,36,147,,
,,36,147,0.006063997279852629,1.0
0.03631047724121019,0.9200000166893005,37,151,,
,,37,151,0.005249719601124525,1.0
0.03406429780783288,0.9599999785423279,38,155,,
,,38,155,0.004609942901879549,1.0
0.0320050636598954,0.9599999785423279,39,159,,
,,39,159,0.0040281289257109165,1.0
0.030170853330228748,0.9599999785423279,40,163,,
,,40,163,0.003581633558496833,1.0
0.028639926061565776,0.9599999785423279,41,167,,
,,41,167,0.0032241027802228928,1.0
0.027421492637203743,0.9599999785423279,42,171,,
,,42,171,0.0029078011866658926,1.0
0.026392164225069407,0.9599999785423279,43,175,,
,,43,175,0.0026431563310325146,1.0
0.025343636604415444,0.9599999785423279,44,179,,
,,44,179,0.002423264319077134,1.0
0.024420256811090377,0.9599999785423279,45,183,,
