val_loss,val_accuracy,epoch,step,loss,accuracy
0.24464994859231456,0.5600000023841858,0,3,,
,,0,3,0.26332393288612366,0.49494948983192444
0.2374657081889418,0.7200000286102295,1,7,,
,,1,7,0.2542805075645447,0.5252525210380554
0.22926524881981153,0.6399999856948853,2,11,,
,,2,11,0.24775637686252594,0.5050504803657532
0.21676370581471413,0.6399999856948853,3,15,,
,,3,15,0.2425038069486618,0.5757575631141663
0.20468596542704826,0.7599999904632568,4,19,,
,,4,19,0.23370006680488586,0.6161616444587708
0.1959529105403881,0.7200000286102295,5,23,,
,,5,23,0.22513410449028015,0.6161616444587708
0.1900100643504191,0.7200000286102295,6,27,,
,,6,27,0.21844790875911713,0.6262626051902771
0.18453939176063155,0.7200000286102295,7,31,,
,,7,31,0.21454043686389923,0.6868686676025391
0.17676673313353092,0.7599999904632568,8,35,,
,,8,35,0.2118367701768875,0.6767676472663879
0.16946297424777618,0.800000011920929,9,39,,
,,9,39,0.2077837735414505,0.6565656661987305
0.1638433121111797,0.800000011920929,10,43,,
,,10,43,0.20286041498184204,0.6565656661987305
0.15896144462728704,0.800000011920929,11,47,,
,,11,47,0.19933746755123138,0.6767676472663879
0.15441619448495575,0.7599999904632568,12,51,,
,,12,51,0.19568482041358948,0.6666666865348816
0.15017715784095745,0.7599999904632568,13,55,,
,,13,55,0.1903679519891739,0.6969696879386902
0.14644138555902803,0.7599999904632568,14,59,,
,,14,59,0.18436604738235474,0.7171717286109924
0.1425937485447746,0.800000011920929,15,63,,
,,15,63,0.17933380603790283,0.7373737096786499
0.13897015741144117,0.800000011920929,16,67,,
,,16,67,0.17482000589370728,0.7272727489471436
0.13632014046010138,0.7599999904632568,17,71,,
,,17,71,0.16942839324474335,0.7373737096786499
0.1344358706508143,0.800000011920929,18,75,,
,,18,75,0.16443563997745514,0.7373737096786499
0.13341713260739876,0.800000011920929,19,79,,
,,19,79,0.15981611609458923,0.7575757503509521
0.13291322519485152,0.8399999737739563,20,83,,
,,20,83,0.15533116459846497,0.7676767706871033
0.1323865126724638,0.8399999737739563,21,87,,
,,21,87,0.15113948285579681,0.7777777910232544
0.13101839354705727,0.8399999737739563,22,91,,
,,22,91,0.14730535447597504,0.7777777910232544
0.12943424420008323,0.8399999737739563,23,95,,
,,23,95,0.14333118498325348,0.7878788113594055
0.12831004424911246,0.8399999737739563,24,99,,
,,24,99,0.13882233202457428,0.7878788113594055
0.12760808367017684,0.8399999737739563,25,103,,
,,25,103,0.13421471416950226,0.7878788113594055
0.12760203137937187,0.8399999737739563,26,107,,
,,26,107,0.1293090283870697,0.7878788113594055
0.12686314024472478,0.8399999737739563,27,111,,
,,27,111,0.12401406466960907,0.808080792427063
0.12468098969889767,0.8399999737739563,28,115,,
,,28,115,0.11857248842716217,0.8383838534355164
0.12240671446079804,0.8399999737739563,29,119,,
,,29,119,0.11334367841482162,0.8484848737716675
0.11894903318859638,0.8799999952316284,30,123,,
,,30,123,0.10822568088769913,0.868686854839325
0.11516091112149977,0.8399999737739563,31,127,,
,,31,127,0.10354740172624588,0.8787878751754761
0.11390133807470307,0.8399999737739563,32,131,,
,,32,131,0.09972227364778519,0.8888888955116272
0.11428354985011949,0.8799999952316284,33,135,,
,,33,135,0.09634459018707275,0.8989899158477783
0.11527880414656311,0.8399999737739563,34,139,,
,,34,139,0.09345638751983643,0.8989899158477783
0.11587269456236901,0.8399999737739563,35,143,,
,,35,143,0.09093108028173447,0.8989899158477783
0.11684885893093906,0.8399999737739563,36,147,,
,,36,147,0.08896048367023468,0.8989899158477783
0.11834540164042844,0.8799999952316284,37,151,,
,,37,151,0.08678575605154037,0.8989899158477783
0.12073022590211595,0.8799999952316284,38,155,,
,,38,155,0.0848887488245964,0.9090909361839294
0.12260799403240298,0.8399999737739563,39,159,,
,,39,159,0.08323618024587631,0.9090909361839294
0.12238085459691597,0.8399999737739563,40,163,,
,,40,163,0.08189966529607773,0.9191918969154358
0.1240432779065238,0.8399999737739563,41,167,,
,,41,167,0.07992144674062729,0.9191918969154358
0.1261808431568241,0.8399999737739563,42,171,,
,,42,171,0.07804600149393082,0.9292929172515869
0.12839832732995698,0.8399999737739563,43,175,,
,,43,175,0.07645383477210999,0.9292929172515869
0.13034410105171715,0.8399999737739563,44,179,,
,,44,179,0.07478420436382294,0.9292929172515869
0.13214870191418066,0.8399999737739563,45,183,,
,,45,183,0.07347961515188217,0.9292929172515869
0.134001965853348,0.8399999737739563,46,187,,
,,46,187,0.07204005867242813,0.9292929172515869
0.13615872832834325,0.8399999737739563,47,191,,
,,47,191,0.07064026594161987,0.9292929172515869
0.13815609476422203,0.8399999737739563,48,195,,
,,48,195,0.0693194717168808,0.9292929172515869
0.14063313346629033,0.800000011920929,49,199,,
,,49,199,0.0683363676071167,0.9191918969154358
0.14336002973880407,0.800000011920929,50,203,,
,,50,203,0.06673146039247513,0.9292929172515869
0.14589318427188055,0.800000011920929,51,207,,
,,51,207,0.06618135422468185,0.9191918969154358
0.14962338667869488,0.800000011920929,52,211,,
,,52,211,0.06480561196804047,0.9292929172515869
