validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.2439083827365136,0.47999998927116394,0,6,,
,,0,6,0.247724711894989,0.5050504803657532
0.22915617068986296,0.47999998927116394,1,13,,
,,1,13,0.2328752875328064,0.5050504803657532
0.21090257716115346,0.47999998927116394,2,20,,
,,2,20,0.22075310349464417,0.5050504803657532
0.17598325262571854,0.47999998927116394,3,27,,
,,3,27,0.19783809781074524,0.5050504803657532
0.13676630622800975,0.47999998927116394,4,34,,
,,4,34,0.1732158213853836,0.5050504803657532
0.11389529523653703,0.47999998927116394,5,41,,
,,5,41,0.1523825079202652,0.5050504803657532
0.1021110399643358,0.47999998927116394,6,48,,
,,6,48,0.13882894814014435,0.5050504803657532
0.08890427782371622,0.47999998927116394,7,55,,
,,7,55,0.13034199178218842,0.5050504803657532
0.05913680395398138,0.47999998927116394,8,62,,
,,8,62,0.12540486454963684,0.5050504803657532
0.04479401787720588,0.47999998927116394,9,69,,
,,9,69,0.11103548854589462,0.5050504803657532
0.039113847506778654,0.47999998927116394,10,76,,
,,10,76,0.10007535666227341,0.5050504803657532
0.027206188254228384,0.47999998927116394,11,83,,
,,11,83,0.0938754677772522,0.5050504803657532
0.01811880651889957,0.47999998927116394,12,90,,
,,12,90,0.08819210529327393,0.5050504803657532
0.013995935313640686,0.47999998927116394,13,97,,
,,13,97,0.0845675840973854,0.5050504803657532
0.011483044375998286,0.47999998927116394,14,104,,
,,14,104,0.0823015347123146,0.5050504803657532
0.010387574724909294,0.47999998927116394,15,111,,
,,15,111,0.08072555065155029,0.5050504803657532
0.009508557055469914,0.47999998927116394,16,118,,
,,16,118,0.07953532040119171,0.5050504803657532
0.009931555812565728,0.47999998927116394,17,125,,
,,17,125,0.07843618094921112,0.5050504803657532
0.01109365488486311,0.47999998927116394,18,132,,
,,18,132,0.07698264718055725,0.5050504803657532
0.01314017100248868,0.47999998927116394,19,139,,
,,19,139,0.0749792605638504,0.5050504803657532
0.01694120112852463,0.47999998927116394,20,146,,
,,20,146,0.07254374772310257,0.5050504803657532
0.01932629962365295,0.47999998927116394,21,153,,
,,21,153,0.07035964727401733,0.5050504803657532
0.021480446164716813,0.47999998927116394,22,160,,
,,22,160,0.0683637261390686,0.5050504803657532
0.021426902265424052,0.47999998927116394,23,167,,
,,23,167,0.06510729342699051,0.5050504803657532
0.022393615307243958,0.47999998927116394,24,174,,
,,24,174,0.06234073266386986,0.5050504803657532
0.021129358797517907,0.47999998927116394,25,181,,
,,25,181,0.06063590943813324,0.5050504803657532
0.02215759445456964,0.47999998927116394,26,188,,
,,26,188,0.058429066091775894,0.5050504803657532
0.02412061115532141,0.47999998927116394,27,195,,
,,27,195,0.055404920130968094,0.5050504803657532
0.023636388962595994,0.47999998927116394,28,202,,
,,28,202,0.05119418725371361,0.5050504803657532
0.019466598071658334,0.47999998927116394,29,209,,
,,29,209,0.04407418519258499,0.5050504803657532
0.010225250256743765,0.47999998927116394,30,216,,
,,30,216,0.023493725806474686,0.5050504803657532
0.007505504874463121,0.47999998927116394,31,223,,
,,31,223,0.00949909258633852,0.5050504803657532
0.0023438374481757874,0.47999998927116394,32,230,,
,,32,230,0.007247814442962408,0.5050504803657532
0.0015802376879667024,0.47999998927116394,33,237,,
,,33,237,0.002975952811539173,0.5050504803657532
0.0013627508808465292,0.47999998927116394,34,244,,
,,34,244,0.001599221839569509,0.5050504803657532
