validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
0.2625218830014773,0.4399999976158142,0,6,,,,
,,0,6,0.25365710258483887,0.5151515007019043,,
0.26971780575523885,0.4399999976158142,1,13,,,,
,,1,13,0.2519298791885376,0.5151515007019043,,
0.2716068615735744,0.4399999976158142,2,20,,,,
,,2,20,0.25159355998039246,0.5151515007019043,,
0.26756388483497867,0.4399999976158142,3,27,,,,
,,3,27,0.25048065185546875,0.5151515007019043,,
0.2639502613434361,0.4399999976158142,4,34,,,,
,,4,34,0.24938146770000458,0.5151515007019043,,
0.26260596906991374,0.4399999976158142,5,41,,,,
,,5,41,0.24928921461105347,0.5151515007019043,,
0.2629857491932194,0.4399999976158142,6,48,,,,
,,6,48,0.24952320754528046,0.5151515007019043,,
0.26373613583500577,0.4399999976158142,7,55,,,,
,,7,55,0.24962423741817474,0.5151515007019043,,
0.26391009814660205,0.4399999976158142,8,62,,,,
,,8,62,0.2495514452457428,0.5151515007019043,,
0.26358753422172915,0.4399999976158142,9,69,,,,
,,9,69,0.24939076602458954,0.5151515007019043,,
0.26319310411065744,0.4399999976158142,10,76,,,,
,,10,76,0.2492610663175583,0.5151515007019043,,
0.2628279600559606,0.4399999976158142,11,83,,,,
,,11,83,0.24917063117027283,0.5151515007019043,,
0.2626128881842362,0.4399999976158142,12,90,,,,
,,12,90,0.2491036355495453,0.5151515007019043,,
0.26246260218658013,0.4399999976158142,13,97,,,,
,,13,97,0.24904929101467133,0.5151515007019043,,
0.2622810259409906,0.4399999976158142,14,104,,,,
,,14,104,0.2489558905363083,0.5151515007019043,,
0.26228178633313903,0.4399999976158142,15,111,,,,
,,15,111,0.24890173971652985,0.5151515007019043,,
0.26223067762296154,0.4399999976158142,16,118,,,,
,,16,118,0.2488308548927307,0.5151515007019043,,
0.26196283836054485,0.4399999976158142,17,125,,,,
,,17,125,0.24870331585407257,0.5151515007019043,,
0.2617997716904591,0.4399999976158142,18,132,,,,
,,18,132,0.24861547350883484,0.5151515007019043,,
0.26175472182745213,0.4399999976158142,19,139,,,,
,,19,139,0.24857911467552185,0.5151515007019043,,
0.2617184144122576,0.4399999976158142,20,146,,,,
,,20,146,0.2485322505235672,0.5151515007019043,,
0.26144863306920874,0.4399999976158142,21,153,,,,
,,21,153,0.24842773377895355,0.5151515007019043,,
0.2613304840982321,0.4399999976158142,22,160,,,,
,,22,160,0.24837279319763184,0.5151515007019043,,
0.26109363145919057,0.4399999976158142,23,167,,,,
,,23,167,0.24828669428825378,0.5151515007019043,,
0.2608784524168993,0.4399999976158142,24,174,,,,
,,24,174,0.24821165204048157,0.5151515007019043,,
0.2608131309728094,0.4399999976158142,25,181,,,,
,,25,181,0.24815978109836578,0.5151515007019043,,
0.26087208483616436,0.4399999976158142,26,188,,,,
,,26,188,0.2481222003698349,0.5151515007019043,,
0.26075436933632795,0.4399999976158142,27,195,,,,
,,27,195,0.24803170561790466,0.5151515007019043,,
0.26064972245863177,0.4399999976158142,28,202,,,,
,,28,202,0.24795418977737427,0.5151515007019043,,
0.26067497198979184,0.4399999976158142,29,209,,,,
,,29,209,0.24793972074985504,0.5151515007019043,,
0.2604390860473788,0.4399999976158142,30,216,,,,
,,30,216,0.2478686273097992,0.5151515007019043,,
0.26009009906688635,0.4399999976158142,31,223,,,,
,,31,223,0.2477884143590927,0.5151515007019043,,
0.2599005846906409,0.4399999976158142,32,230,,,,
,,32,230,0.247746542096138,0.5151515007019043,,
0.259980684282034,0.4399999976158142,33,237,,,,
,,33,237,0.24772486090660095,0.5151515007019043,,
0.2599786501100198,0.4399999976158142,34,244,,,,
,,34,244,0.24766595661640167,0.5151515007019043,,
0.25981711595134355,0.4399999976158142,35,251,,,,
,,35,251,0.24757584929466248,0.5151515007019043,,
0.25969318885939996,0.4399999976158142,36,258,,,,
,,36,258,0.24750617146492004,0.5151515007019043,,
0.25972980455035644,0.4399999976158142,37,265,,,,
,,37,265,0.24748533964157104,0.5151515007019043,,
0.2595691642471653,0.4399999976158142,38,272,,,,
,,38,272,0.24742133915424347,0.5151515007019043,,
0.25939919575051734,0.4399999976158142,39,279,,,,
,,39,279,0.24734637141227722,0.5151515007019043,,
0.2593877243480648,0.4399999976158142,40,286,,,,
,,40,286,0.24732162058353424,0.5151515007019043,,
0.25944672817436076,0.4399999976158142,41,293,,,,
,,41,293,0.2472720742225647,0.5151515007019043,,
0.2592043233745899,0.4399999976158142,42,300,,,,
,,42,300,0.2471972554922104,0.5151515007019043,,
0.2591411912933031,0.4399999976158142,43,307,,,,
,,43,307,0.24714680016040802,0.5151515007019043,,
0.25916589679598134,0.4399999976158142,44,314,,,,
,,44,314,0.2470962256193161,0.5151515007019043,,
0.259171131463639,0.4399999976158142,45,321,,,,
,,45,321,0.2470734715461731,0.5151515007019043,,
0.2588835711891586,0.4399999976158142,46,328,,,,
,,46,328,0.24698646366596222,0.5151515007019043,,
0.25882905563455644,0.4399999976158142,47,335,,,,
,,47,335,0.2469402700662613,0.5151515007019043,,
0.2588518109340111,0.4399999976158142,48,342,,,,
,,48,342,0.2469031661748886,0.5151515007019043,,
0.25887752261537555,0.4399999976158142,49,349,,,,
,,49,349,0.246840238571167,0.5151515007019043,,
0.25883924706551825,0.4399999976158142,50,356,,,,
,,50,356,0.2467638999223709,0.5151515007019043,,
0.2588999980303377,0.4399999976158142,51,363,,,,
,,51,363,0.24672667682170868,0.5151515007019043,,
0.25894348694808816,0.4399999976158142,52,370,,,,
,,52,370,0.24667441844940186,0.5151515007019043,,
0.2588057938246388,0.4399999976158142,53,377,,,,
,,53,377,0.246612548828125,0.5151515007019043,,
0.25884364998800924,0.4399999976158142,54,384,,,,
,,54,384,0.2465583086013794,0.5151515007019043,,
0.25914556458977317,0.4399999976158142,55,391,,,,
,,55,391,0.24655714631080627,0.5151515007019043,,
0.25902445119488765,0.4399999976158142,56,398,,,,
,,56,398,0.2464940845966339,0.5151515007019043,,
0.2587752385373432,0.4399999976158142,57,405,,,,
,,57,405,0.24640728533267975,0.5151515007019043,,
0.258761766691889,0.4399999976158142,58,412,,,,
,,58,412,0.24639855325222015,0.5151515007019043,,
0.2586490114309371,0.4399999976158142,59,419,,,,
,,59,419,0.24635250866413116,0.5151515007019043,,
0.2586523874100124,0.4399999976158142,60,426,,,,
,,60,426,0.24632567167282104,0.5151515007019043,,
0.25890552676899614,0.4399999976158142,61,433,,,,
,,61,433,0.24631495773792267,0.5151515007019043,,
0.25876742121946145,0.4399999976158142,62,440,,,,
,,62,440,0.24624831974506378,0.5151515007019043,,
0.2587004004184151,0.4399999976158142,63,447,,,,
,,63,447,0.24621613323688507,0.5151515007019043,,
0.25882786532568464,0.4399999976158142,64,454,,,,
,,64,454,0.24616919457912445,0.5151515007019043,,
0.25868958596250674,0.4399999976158142,65,461,,,,
,,65,461,0.2461392730474472,0.5151515007019043,,
0.2589179064022558,0.4399999976158142,66,468,,,,
,,66,468,0.24614381790161133,0.5151515007019043,,
0.25888737992190575,0.4399999976158142,67,475,,,,
,,67,475,0.24607114493846893,0.5151515007019043,,
0.2586630702447607,0.4399999976158142,68,482,,,,
,,68,482,0.2460489422082901,0.5151515007019043,,
0.258633777484693,0.4399999976158142,69,489,,,,
,,69,489,0.24601119756698608,0.5151515007019043,,
0.25872147888837715,0.4399999976158142,70,496,,,,
,,70,496,0.24601911008358002,0.5151515007019043,,
0.25866959499335995,0.4399999976158142,71,503,,,,
,,71,503,0.24595004320144653,0.5151515007019043,,
0.2587750502053934,0.4399999976158142,72,510,,,,
,,72,510,0.24592559039592743,0.5151515007019043,,
0.25883410086741643,0.4399999976158142,73,517,,,,
,,73,517,0.24589820206165314,0.5151515007019043,,
0.2587906290166783,0.4399999976158142,74,524,,,,
,,74,524,0.24589593708515167,0.5151515007019043,,
0.25880382259892576,0.4399999976158142,75,531,,,,
,,75,531,0.2458266317844391,0.5151515007019043,,
0.2590061014929074,0.4399999976158142,76,538,,,,
,,76,538,0.24583633244037628,0.5151515007019043,,
0.2592436388457977,0.4399999976158142,77,545,,,,
,,77,545,0.24580247700214386,0.5151515007019043,,
0.259159144716973,0.4399999976158142,78,552,,,,
,,78,552,0.2457597851753235,0.5151515007019043,,
0.2591693714257416,0.4399999976158142,79,559,,,,
,,79,559,0.245721697807312,0.5151515007019043,,
0.2592562292128483,0.4399999976158142,80,566,,,,
,,80,566,0.24571043252944946,0.5151515007019043,,
0.25944526886486763,0.4399999976158142,81,573,,,,
,,81,573,0.24570907652378082,0.5151515007019043,,
0.2596179387834854,0.4399999976158142,82,580,,,,
,,82,580,0.2456626296043396,0.5151515007019043,,
0.2597433269600964,0.4399999976158142,83,587,,,,
,,83,587,0.24563458561897278,0.5151515007019043,,
0.2598355823905254,0.4399999976158142,84,594,,,,
,,84,594,0.24559913575649261,0.5151515007019043,,
0.26010941140706495,0.4399999976158142,85,601,,,,
,,85,601,0.24561406672000885,0.5151515007019043,,
0.26004869463143165,0.4399999976158142,86,608,,,,
,,86,608,0.24556344747543335,0.5151515007019043,,
0.26010008242733884,0.4399999976158142,87,615,,,,
,,87,615,0.2455306053161621,0.5151515007019043,,
0.26011953524598236,0.4399999976158142,88,622,,,,
,,88,622,0.24551667273044586,0.5151515007019043,,
0.2602073033557085,0.4399999976158142,89,629,,,,
,,89,629,0.24550886452198029,0.5151515007019043,,
0.26024288296182574,0.4399999976158142,90,636,,,,
,,90,636,0.24545463919639587,0.5151515007019043,,
0.260373677874958,0.4399999976158142,91,643,,,,
,,91,643,0.24544501304626465,0.5151515007019043,,
0.26040153749041073,0.4399999976158142,92,650,,,,
,,92,650,0.24540428817272186,0.5151515007019043,,
0.26028952536240896,0.4399999976158142,93,657,,,,
,,93,657,0.24535368382930756,0.5151515007019043,,
0.2604211138950161,0.4399999976158142,94,664,,,,
,,94,664,0.24538347125053406,0.5151515007019043,,
0.26036992633238093,0.4399999976158142,95,671,,,,
,,95,671,0.24528160691261292,0.5151515007019043,,
0.2604103513749566,0.4399999976158142,96,678,,,,
,,96,678,0.245316281914711,0.5151515007019043,,
0.2605760182775111,0.4399999976158142,97,685,,,,
,,97,685,0.24525676667690277,0.5151515007019043,,
0.260693667439717,0.4399999976158142,98,692,,,,
,,98,692,0.2452184557914734,0.5151515007019043,,
0.2610059144796564,0.4399999976158142,99,699,,,,
,,99,699,0.24522697925567627,0.5151515007019043,,
0.26114696902375134,0.4399999976158142,100,706,,,,
,,100,706,0.24517321586608887,0.5151515007019043,,
0.26163702316569665,0.4399999976158142,101,713,,,,
,,101,713,0.24513240158557892,0.5151515007019043,,
0.2614982721978472,0.4399999976158142,102,720,,,,
,,102,720,0.24514219164848328,0.5151515007019043,,
0.2616280292860359,0.4399999976158142,103,727,,,,
,,103,727,0.24508725106716156,0.5151515007019043,,
0.26200572532377786,0.4399999976158142,104,734,,,,
,,104,734,0.24506063759326935,0.5151515007019043,,
0.2623883352115773,0.4399999976158142,105,741,,,,
,,105,741,0.24505428969860077,0.5151515007019043,,
0.262366482546771,0.4399999976158142,106,748,,,,
,,106,748,0.24499335885047913,0.5151515007019043,,
0.2625418453311272,0.4399999976158142,107,755,,,,
,,107,755,0.244965597987175,0.5151515007019043,,
0.2627733037794321,0.4399999976158142,108,762,,,,
,,108,762,0.24497556686401367,0.5151515007019043,,
0.26248941188847746,0.4399999976158142,109,769,,,,
,,109,769,0.24494324624538422,0.5151515007019043,,
0.2627956413846795,0.4399999976158142,110,776,,,,
,,110,776,0.2448875904083252,0.5151515007019043,,
0.26329303871721677,0.4399999976158142,111,783,,,,
,,111,783,0.2448776662349701,0.5151515007019043,,
0.2634691524502656,0.4399999976158142,112,790,,,,
,,112,790,0.24486973881721497,0.5151515007019043,,
0.26352032424884947,0.4399999976158142,113,797,,,,
,,113,797,0.24477818608283997,0.5151515007019043,,
0.26380451797377336,0.4399999976158142,114,804,,,,
,,114,804,0.24483035504817963,0.5151515007019043,,
0.26403486686207395,0.4399999976158142,115,811,,,,
,,115,811,0.2447667419910431,0.5151515007019043,,
0.26424496685220034,0.4399999976158142,116,818,,,,
,,116,818,0.24474060535430908,0.5151515007019043,,
0.2640193701230132,0.4399999976158142,117,825,,,,
,,117,825,0.24473413825035095,0.5151515007019043,,
0.2642786707896652,0.4399999976158142,118,832,,,,
,,118,832,0.2446896731853485,0.5151515007019043,,
0.2639587203436141,0.4399999976158142,119,839,,,,
,,119,839,0.24468551576137543,0.5151515007019043,,
0.26422656627736313,0.4399999976158142,120,846,,,,
,,120,846,0.24465133249759674,0.5151515007019043,,
0.264851585485851,0.4399999976158142,121,853,,,,
,,121,853,0.24464848637580872,0.5151515007019043,,
0.264294124767308,0.4399999976158142,122,860,,,,
,,122,860,0.24462665617465973,0.5151515007019043,,
0.264545473508211,0.4399999976158142,123,867,,,,
,,123,867,0.24456818401813507,0.5151515007019043,,
0.2653139978198734,0.4399999976158142,124,874,,,,
,,124,874,0.24458229541778564,0.5151515007019043,,
0.2645547134800361,0.4399999976158142,125,881,,,,
,,125,881,0.2445356249809265,0.5151515007019043,,
0.2650255866957988,0.4399999976158142,126,888,,,,
,,126,888,0.24451115727424622,0.5151515007019043,,
0.26542300217456755,0.4399999976158142,127,895,,,,
,,127,895,0.24449589848518372,0.5151515007019043,,
0.26515688160017215,0.4399999976158142,128,902,,,,
,,128,902,0.24442684650421143,0.5151515007019043,,
0.2659166407483539,0.4399999976158142,129,909,,,,
,,129,909,0.24448534846305847,0.5151515007019043,,
0.2660723623268196,0.4399999976158142,130,916,,,,
,,130,916,0.24437884986400604,0.5151515007019043,,
0.2660354498190605,0.4399999976158142,131,923,,,,
,,131,923,0.2444191426038742,0.5151515007019043,,
0.26616935198028363,0.4399999976158142,132,930,,,,
,,132,930,0.24436397850513458,0.5151515007019043,,
0.2656168275595337,0.4399999976158142,133,937,,,,
,,133,937,0.2443542331457138,0.5151515007019043,,
0.266332729685079,0.4399999976158142,134,944,,,,
,,134,944,0.2443634420633316,0.5151515007019043,,
0.2667601855571556,0.4399999976158142,135,951,,,,
,,135,951,0.24428412318229675,0.5151515007019043,,
0.2659776977711156,0.4399999976158142,136,958,,,,
,,136,958,0.2442825585603714,0.5151515007019043,,
0.26684519906530524,0.4399999976158142,137,965,,,,
,,137,965,0.2442619800567627,0.5151515007019043,,
0.2662985087161798,0.4399999976158142,138,972,,,,
,,138,972,0.2442006915807724,0.5151515007019043,,
0.2673621720070002,0.4399999976158142,139,979,,,,
,,139,979,0.2442154735326767,0.5151515007019043,,
0.26679182544898905,0.4399999976158142,140,986,,,,
,,140,986,0.24414339661598206,0.5151515007019043,,
0.26733569179242,0.4399999976158142,141,993,,,,
,,141,993,0.24410726130008698,0.5151515007019043,,
0.26735163926851835,0.4399999976158142,142,1000,,,,
,,142,1000,0.24410279095172882,0.5151515007019043,,
0.26779233394485535,0.4399999976158142,143,1007,,,,
,,143,1007,0.24409009516239166,0.5151515007019043,,
0.26719385822026787,0.4399999976158142,144,1014,,,,
,,144,1014,0.2440619170665741,0.5151515007019043,,
0.2679506248787141,0.4399999976158142,145,1021,,,,
,,145,1021,0.24402177333831787,0.5151515007019043,,
0.26838457889852413,0.4399999976158142,146,1028,,,,
,,146,1028,0.24400143325328827,0.5151515007019043,,
0.26844334282340515,0.4399999976158142,147,1035,,,,
,,147,1035,0.243993878364563,0.5151515007019043,,
0.2690621677985449,0.4399999976158142,148,1042,,,,
,,148,1042,0.2439461350440979,0.5151515007019043,,
0.2686756560950541,0.4399999976158142,149,1049,,,,
,,149,1049,0.24389991164207458,0.5151515007019043,,
0.2695233420733263,0.4399999976158142,150,1056,,,,
,,150,1056,0.24391667544841766,0.5151515007019043,,
0.27001355750175254,0.4399999976158142,151,1063,,,,
,,151,1063,0.24387629330158234,0.5151515007019043,,
0.2701900381995978,0.4399999976158142,152,1070,,,,
,,152,1070,0.24384914338588715,0.5151515007019043,,
0.27046607405676476,0.4399999976158142,153,1077,,,,
,,153,1077,0.24382735788822174,0.5151515007019043,,
0.26947440265316247,0.4399999976158142,154,1084,,,,
,,154,1084,0.2437886744737625,0.5151515007019043,,
0.27085209119611336,0.4399999976158142,155,1091,,,,
,,155,1091,0.24380701780319214,0.5151515007019043,,
0.27128988141313404,0.4399999976158142,156,1098,,,,
,,156,1098,0.24374304711818695,0.5151515007019043,,
0.2709109041344175,0.4399999976158142,157,1105,,,,
,,157,1105,0.24375464022159576,0.5151515007019043,,
0.2720730732731573,0.4399999976158142,158,1112,,,,
,,158,1112,0.243715301156044,0.5151515007019043,,
0.27154905697008513,0.4399999976158142,159,1119,,,,
,,159,1119,0.24366642534732819,0.5151515007019043,,
0.27210888095757746,0.4399999976158142,160,1126,,,,
,,160,1126,0.2436826527118683,0.5151515007019043,,
0.271907366338671,0.4399999976158142,161,1133,,,,
,,161,1133,0.2436351627111435,0.5151515007019043,,
0.2729567588517656,0.4399999976158142,162,1140,,,,
,,162,1140,0.2436520904302597,0.5151515007019043,,
0.2728163710614511,0.4399999976158142,163,1147,,,,
,,163,1147,0.2435855120420456,0.5151515007019043,,
0.2735575337325953,0.4399999976158142,164,1154,,,,
,,164,1154,0.24361136555671692,0.5151515007019043,,
0.27341777128888134,0.4399999976158142,165,1161,,,,
,,165,1161,0.24352778494358063,0.5151515007019043,,
0.27383310231829217,0.4399999976158142,166,1168,,,,
,,166,1168,0.2435622215270996,0.5151515007019043,,
0.2739849438182901,0.4399999976158142,167,1175,,,,
,,167,1175,0.2435320019721985,0.5151515007019043,,
0.27478080436306407,0.4399999976158142,168,1182,,,,
,,168,1182,0.24351230263710022,0.5151515007019043,,
0.27468132153814195,0.4399999976158142,169,1189,,,,
,,169,1189,0.24350214004516602,0.5151515007019043,,
0.27548947250498423,0.4399999976158142,170,1196,,,,
,,170,1196,0.2434757649898529,0.5151515007019043,,
0.2748477887480895,0.4399999976158142,171,1203,,,,
,,171,1203,0.2434518188238144,0.5151515007019043,,
0.27568160472412256,0.4399999976158142,172,1210,,,,
,,172,1210,0.2434559017419815,0.5151515007019043,,
0.2755198459260568,0.4399999976158142,173,1217,,,,
,,173,1217,0.24339573085308075,0.5151515007019043,,
0.276400666445965,0.4399999976158142,174,1224,,,,
,,174,1224,0.2434166818857193,0.5151515007019043,,
0.2758598294931271,0.4399999976158142,175,1231,,,,
,,175,1231,0.24336747825145721,0.5151515007019043,,
0.2770789270649465,0.4399999976158142,176,1238,,,,
,,176,1238,0.24338825047016144,0.5151515007019043,,
0.2763580852023535,0.4399999976158142,177,1245,,,,
,,177,1245,0.24331381916999817,0.5151515007019043,,
0.2774669958484258,0.4399999976158142,178,1252,,,,
,,178,1252,0.24332912266254425,0.5151515007019043,,
0.27815572777831976,0.4399999976158142,179,1259,,,,
,,179,1259,0.24327003955841064,0.5151515007019043,,
0.2781105451635596,0.4399999976158142,180,1266,,,,
,,180,1266,0.24326792359352112,0.5151515007019043,,
0.2787775531128999,0.4399999976158142,181,1273,,,,
,,181,1273,0.24324925243854523,0.5151515007019043,,
0.27828406833290115,0.4399999976158142,182,1280,,,,
,,182,1280,0.24320922791957855,0.5151515007019043,,
0.27927811069396835,0.4399999976158142,183,1287,,,,
,,183,1287,0.24321958422660828,0.5151515007019043,,
0.2790053390881274,0.4399999976158142,184,1294,,,,
,,184,1294,0.24317666888237,0.5151515007019043,,
0.2798639469393198,0.4399999976158142,185,1301,,,,
,,185,1301,0.24317221343517303,0.5151515007019043,,
0.2790793373623287,0.4399999976158142,186,1308,,,,
,,186,1308,0.2431163638830185,0.5151515007019043,,
0.28012407292937563,0.4399999976158142,187,1315,,,,
,,187,1315,0.24314966797828674,0.5151515007019043,,
0.2809252039742491,0.4399999976158142,188,1322,,,,
,,188,1322,0.2431069165468216,0.5151515007019043,,
0.28017122880959655,0.4399999976158142,189,1329,,,,
,,189,1329,0.2430986762046814,0.5151515007019043,,
0.28091143129970314,0.4399999976158142,190,1336,,,,
,,190,1336,0.24306751787662506,0.5151515007019043,,
0.28091353136069824,0.4399999976158142,191,1343,,,,
,,191,1343,0.24304752051830292,0.5151515007019043,,
0.28169116083314016,0.4399999976158142,192,1350,,,,
,,192,1350,0.24303589761257172,0.5151515007019043,,
0.2812634776044602,0.4399999976158142,193,1357,,,,
,,193,1357,0.24301007390022278,0.5151515007019043,,
0.28231745825071736,0.4399999976158142,194,1364,,,,
,,194,1364,0.24300816655158997,0.5151515007019043,,
0.2818135852723278,0.4399999976158142,195,1371,,,,
,,195,1371,0.24296371638774872,0.5151515007019043,,
0.28278865599136704,0.4399999976158142,196,1378,,,,
,,196,1378,0.24297423660755157,0.5151515007019043,,
0.28301558562221657,0.4399999976158142,197,1385,,,,
,,197,1385,0.24295148253440857,0.5151515007019043,,
0.28272617400632755,0.4399999976158142,198,1392,,,,
,,198,1392,0.2429237812757492,0.5151515007019043,,
0.2836029074025207,0.4399999976158142,199,1399,,,,
,,199,1399,0.2429312914609909,0.5151515007019043,,
0.2830094181673199,0.4399999976158142,200,1406,,,,
,,200,1406,0.2428915947675705,0.5151515007019043,,
0.2841270717980224,0.4399999976158142,201,1413,,,,
,,201,1413,0.24289558827877045,0.5151515007019043,,
0.28390619619889607,0.4399999976158142,202,1420,,,,
,,202,1420,0.24287481606006622,0.5151515007019043,,
0.2841237195553656,0.4399999976158142,203,1427,,,,
,,203,1427,0.2428588718175888,0.5151515007019043,,
0.2849978517375187,0.4399999976158142,204,1434,,,,
,,204,1434,0.24283713102340698,0.5151515007019043,,
0.28404814981684956,0.4399999976158142,205,1441,,,,
,,205,1441,0.24284309148788452,0.5151515007019043,,
0.28494184364785097,0.4399999976158142,206,1448,,,,
,,206,1448,0.2428111433982849,0.5151515007019043,,
0.28488107688932585,0.4399999976158142,207,1455,,,,
,,207,1455,0.24281658232212067,0.5151515007019043,,
0.285088611210209,0.4399999976158142,208,1462,,,,
