val_loss,val_accuracy,epoch,step,loss,accuracy
0.25863708812006303,0.5263158082962036,0,3,,
,,0,3,0.2882261276245117,0.4952380955219269
0.25269929833553095,0.4736842215061188,1,7,,
,,1,7,0.26015958189964294,0.4952380955219269
0.2638859614982977,0.4736842215061188,2,11,,
,,2,11,0.25727033615112305,0.4476190507411957
0.2502219789208031,0.42105263471603394,3,15,,
,,3,15,0.2616408169269562,0.48571428656578064
0.22786192694641025,0.6315789222717285,4,19,,
,,4,19,0.2490215301513672,0.5142857432365417
0.21222870111068465,0.7894737124443054,5,23,,
,,5,23,0.23483972251415253,0.6571428775787354
0.1999697331910866,0.7894737124443054,6,27,,
,,6,27,0.22381989657878876,0.6666666865348816
0.19109727127157047,0.7894737124443054,7,31,,
,,7,31,0.21166180074214935,0.6857143044471741
0.1822928385735965,0.6842105388641357,8,35,,
,,8,35,0.20051507651805878,0.7142857313156128
0.16519810302397636,0.7894737124443054,9,39,,
,,9,39,0.18884558975696564,0.7333333492279053
0.15096483037578468,0.8421052694320679,10,43,,
,,10,43,0.17402002215385437,0.761904776096344
0.1483865848854878,0.7894737124443054,11,47,,
,,11,47,0.16167967021465302,0.7809523940086365
0.151486943309076,0.7894737124443054,12,51,,
,,12,51,0.15505120158195496,0.800000011920929
0.15122763847122647,0.8421052694320679,13,55,,
,,13,55,0.1511552780866623,0.800000011920929
0.1506046763903327,0.8421052694320679,14,59,,
,,14,59,0.14661869406700134,0.7904762029647827
0.15307826307715283,0.8421052694320679,15,63,,
,,15,63,0.14324501156806946,0.800000011920929
0.15512174052946015,0.8421052694320679,16,67,,
,,16,67,0.14168758690357208,0.800000011920929
0.15285084709351288,0.8421052694320679,17,71,,
,,17,71,0.14079387485980988,0.8095238208770752
0.14870390097472874,0.7894737124443054,18,75,,
,,18,75,0.13929247856140137,0.8285714387893677
0.1450493073581273,0.7894737124443054,19,79,,
,,19,79,0.13735663890838623,0.8285714387893677
0.14055473829603163,0.7894737124443054,20,83,,
,,20,83,0.135695680975914,0.8285714387893677
0.13500941605217162,0.7894737124443054,21,87,,
,,21,87,0.13414190709590912,0.8285714387893677
0.1306095813765022,0.7894737124443054,22,91,,
,,22,91,0.13243623077869415,0.8285714387893677
0.12778752649792716,0.7894737124443054,23,95,,
,,23,95,0.13092105090618134,0.8380952477455139
0.1258887596198184,0.7894737124443054,24,99,,
,,24,99,0.12961049377918243,0.8380952477455139
0.12541815637492554,0.7894737124443054,25,103,,
,,25,103,0.1283227801322937,0.8476190567016602
0.12442588958355034,0.8421052694320679,26,107,,
,,26,107,0.1272537261247635,0.8476190567016602
0.12476183999485517,0.8421052694320679,27,111,,
,,27,111,0.12592490017414093,0.8476190567016602
0.12560555469553591,0.8421052694320679,28,115,,
,,28,115,0.12497185170650482,0.8476190567016602
0.12479916555485412,0.8421052694320679,29,119,,
,,29,119,0.12426895648241043,0.8476190567016602
0.12410962918601032,0.8421052694320679,30,123,,
,,30,123,0.12311379611492157,0.8571428656578064
0.12306941827482035,0.8421052694320679,31,127,,
,,31,127,0.12198397517204285,0.8571428656578064
0.12102911738380631,0.8421052694320679,32,131,,
,,32,131,0.12107205390930176,0.8571428656578064
0.11922976725954862,0.8421052694320679,33,135,,
,,33,135,0.11978946626186371,0.8571428656578064
0.11679500533197257,0.8421052694320679,34,139,,
,,34,139,0.11844617873430252,0.8571428656578064
0.11484257067565495,0.8421052694320679,35,143,,
,,35,143,0.11682680249214172,0.8476190567016602
0.11286709846358899,0.8421052694320679,36,147,,
,,36,147,0.11538476496934891,0.8571428656578064
0.10872443581092271,0.8421052694320679,37,151,,
,,37,151,0.11351697891950607,0.8571428656578064
0.10576882962810956,0.8421052694320679,38,155,,
,,38,155,0.11034688353538513,0.8571428656578064
0.10323896431567303,0.8421052694320679,39,159,,
,,39,159,0.10759337246417999,0.8571428656578064
0.09997903362858454,0.8421052694320679,40,163,,
,,40,163,0.10480362176895142,0.8571428656578064
0.09768149914505149,0.8947368264198303,41,167,,
,,41,167,0.10160623490810394,0.8571428656578064
0.09563014217470299,0.8421052694320679,42,171,,
,,42,171,0.09837554395198822,0.8571428656578064
0.09178625220254066,0.8421052694320679,43,175,,
,,43,175,0.09503036737442017,0.8761904835700989
0.08890982877455994,0.8421052694320679,44,179,,
,,44,179,0.09068053960800171,0.8857142925262451
0.08718864162869618,0.8421052694320679,45,183,,
,,45,183,0.0868092030286789,0.8952381014823914
0.08380401225934397,0.8421052694320679,46,187,,
,,46,187,0.08320220559835434,0.9047619104385376
0.08097162791803095,0.8947368264198303,47,191,,
,,47,191,0.07890249043703079,0.9047619104385376
0.07682316204242706,0.9473684430122375,48,195,,
,,48,195,0.07500334084033966,0.9142857193946838
0.07351913782106212,0.9473684430122375,49,199,,
,,49,199,0.07052722573280334,0.9238095283508301
0.06953830626631874,0.9473684430122375,50,203,,
,,50,203,0.0662136897444725,0.9523809552192688
0.065282852066263,0.9473684430122375,51,207,,
,,51,207,0.06086870655417442,0.961904764175415
0.057961150803365724,0.9473684430122375,52,211,,
,,52,211,0.05573529005050659,0.961904764175415
0.05444417982761069,0.9473684430122375,53,215,,
,,53,215,0.04973221570253372,0.9714285731315613
0.04964686702392386,0.9473684430122375,54,219,,
,,54,219,0.04589766636490822,0.9714285731315613
0.046496917369653674,0.9473684430122375,55,223,,
,,55,223,0.04037688672542572,0.9809523820877075
0.0381332428223337,1.0,56,227,,
,,56,227,0.03490010276436806,0.9904761910438538
0.036251311769406235,1.0,57,231,,
,,57,231,0.030883844941854477,1.0
0.031160906515736192,1.0,58,235,,
,,58,235,0.027147093787789345,1.0
0.02779999033801851,1.0,59,239,,
,,59,239,0.023140568286180496,1.0
0.021753202177056438,1.0,60,243,,
,,60,243,0.01973539963364601,1.0
0.02159326879296707,1.0,61,247,,
,,61,247,0.017124714329838753,1.0
0.017186144396089956,1.0,62,251,,
,,62,251,0.014878220856189728,1.0
0.01638946961606747,1.0,63,255,,
,,63,255,0.01230628602206707,1.0
0.01331360179282095,1.0,64,259,,
,,64,259,0.010947500355541706,1.0
0.013261437392715236,1.0,65,263,,
,,65,263,0.009435607120394707,1.0
0.010850585470098019,1.0,66,267,,
,,66,267,0.008503296412527561,1.0
0.0100415242601106,1.0,67,271,,
,,67,271,0.007399479392915964,1.0
0.009771913168539821,1.0,68,275,,
,,68,275,0.006662081927061081,1.0
0.008368294148193164,1.0,69,279,,
,,69,279,0.006030321586877108,1.0
0.008121898491891115,1.0,70,283,,
,,70,283,0.005335160065442324,1.0
0.007550816703787614,1.0,71,287,,
,,71,287,0.004913505632430315,1.0
0.006742885290079255,1.0,72,291,,
,,72,291,0.00447675958275795,1.0
0.006425069197402456,1.0,73,295,,
,,73,295,0.004110304638743401,1.0
0.0059218850869740105,1.0,74,299,,
,,74,299,0.0038077337667346,1.0
0.005461842495299396,1.0,75,303,,
,,75,303,0.0035269148647785187,1.0
0.005189534019674251,1.0,76,307,,
,,76,307,0.0032907689455896616,1.0
0.004904729194185229,1.0,77,311,,
,,77,311,0.0030870388727635145,1.0
0.004586896286739302,1.0,78,315,,
,,78,315,0.002887412440031767,1.0
0.004431351633990884,1.0,79,319,,
,,79,319,0.002714964561164379,1.0
0.0041723540413679235,1.0,80,323,,
,,80,323,0.0025609759613871574,1.0
0.003932262123853995,1.0,81,327,,
,,81,327,0.0024230482522398233,1.0
0.0038641581373734524,1.0,82,331,,
,,82,331,0.002294259611517191,1.0
0.0036201379066094636,1.0,83,335,,
,,83,335,0.00218755379319191,1.0
0.0034126979145253154,1.0,84,339,,
,,84,339,0.00207629450596869,1.0
0.0033495525170753244,1.0,85,343,,
,,85,343,0.0019795133266597986,1.0
0.0032142070331158436,1.0,86,347,,
,,86,347,0.0018964721821248531,1.0
0.003047044558280776,1.0,87,351,,
,,87,351,0.0018156713340431452,1.0
0.002907091702783692,1.0,88,355,,
,,88,355,0.0017374210292473435,1.0
0.0028413843370196186,1.0,89,359,,
,,89,359,0.0016655913786962628,1.0
0.0027411199347503333,1.0,90,363,,
,,90,363,0.0016024364158511162,1.0
0.0025926099403064395,1.0,91,367,,
,,91,367,0.0015428029000759125,1.0
0.0025540136807807256,1.0,92,371,,
,,92,371,0.0014804179081693292,1.0
0.0025053317806985457,1.0,93,375,,
,,93,375,0.0014291539555415511,1.0
0.0023498323109055162,1.0,94,379,,
,,94,379,0.0013790829107165337,1.0
0.0022544353512635464,1.0,95,383,,
,,95,383,0.0013252459466457367,1.0
0.002212409229744428,1.0,96,387,,
,,96,387,0.0012787871528416872,1.0
0.0021429306561063705,1.0,97,391,,
,,97,391,0.0012384860310703516,1.0
0.002041087313713324,1.0,98,395,,
,,98,395,0.001199030433781445,1.0
0.001995272227433841,1.0,99,399,,
,,99,399,0.0011588801862671971,1.0
0.0019619549692283834,1.0,100,403,,
,,100,403,0.0011213026009500027,1.0
0.0018871417288461498,1.0,101,407,,
,,101,407,0.0010895003797486424,1.0
0.0018157809831195533,1.0,102,411,,
,,102,411,0.001055356115102768,1.0
0.0017889823861052315,1.0,103,415,,
,,103,415,0.0010229885810986161,1.0
0.001728001709593858,1.0,104,419,,
