validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.24237341234532114,0.36000001430511475,0,3,,
,,0,3,0.2567565441131592,0.5353535413742065
0.24760615648296624,0.36000001430511475,1,7,,
,,1,7,0.2502220869064331,0.5353535413742065
0.25422805171726753,0.36000001430511475,2,11,,
,,2,11,0.24145002663135529,0.5353535413742065
0.25920874253474774,0.36000001430511475,3,15,,
,,3,15,0.23317332565784454,0.5353535413742065
0.2588951815869109,0.36000001430511475,4,19,,
,,4,19,0.22414128482341766,0.5353535413742065
0.25470174122615796,0.36000001430511475,5,23,,
,,5,23,0.21313311159610748,0.5353535413742065
0.250960191275551,0.36000001430511475,6,27,,
,,6,27,0.20031295716762543,0.5353535413742065
0.2500500874705608,0.36000001430511475,7,31,,
,,7,31,0.18641051650047302,0.5353535413742065
0.25162992316412786,0.36000001430511475,8,35,,
,,8,35,0.1727445125579834,0.5353535413742065
0.25410833877229644,0.36000001430511475,9,39,,
,,9,39,0.15980264544487,0.5353535413742065
0.2572338213405223,0.36000001430511475,10,43,,
,,10,43,0.14772851765155792,0.5353535413742065
0.26042999452278054,0.36000001430511475,11,47,,
,,11,47,0.1362973153591156,0.5353535413742065
0.2636125329112954,0.36000001430511475,12,51,,
,,12,51,0.1257685124874115,0.5353535413742065
0.26685709916867006,0.36000001430511475,13,55,,
,,13,55,0.11678867042064667,0.5353535413742065
0.2700771963073905,0.36000001430511475,14,59,,
,,14,59,0.10970798879861832,0.5353535413742065
0.2731180358252114,0.36000001430511475,15,63,,
,,15,63,0.10435100644826889,0.5353535413742065
0.27579150476879866,0.36000001430511475,16,67,,
,,16,67,0.10022180527448654,0.5353535413742065
0.2779643351682868,0.36000001430511475,17,71,,
,,17,71,0.0969647690653801,0.5353535413742065
0.27953223531121696,0.36000001430511475,18,75,,
,,18,75,0.09425672888755798,0.5353535413742065
0.28074014424100247,0.36000001430511475,19,79,,
,,19,79,0.09193794429302216,0.5353535413742065
0.2817305362312584,0.36000001430511475,20,83,,
,,20,83,0.08986259996891022,0.5353535413742065
0.28257504071283607,0.36000001430511475,21,87,,
,,21,87,0.08796846121549606,0.5353535413742065
0.2833040073727902,0.36000001430511475,22,91,,
,,22,91,0.08622041344642639,0.5353535413742065
0.28388962430629844,0.36000001430511475,23,95,,
,,23,95,0.08461789041757584,0.5353535413742065
0.28428737247366953,0.36000001430511475,24,99,,
,,24,99,0.08315872400999069,0.5353535413742065
0.2845334219888139,0.36000001430511475,25,103,,
,,25,103,0.08184057474136353,0.5353535413742065
0.2846800814175896,0.36000001430511475,26,107,,
,,26,107,0.08065352588891983,0.5353535413742065
0.2847738945408709,0.36000001430511475,27,111,,
,,27,111,0.07956168800592422,0.5353535413742065
0.284826829790706,0.36000001430511475,28,115,,
,,28,115,0.07857602834701538,0.5353535413742065
0.2848652455463161,0.36000001430511475,29,119,,
,,29,119,0.07766762375831604,0.5353535413742065
0.2848990385645045,0.36000001430511475,30,123,,
,,30,123,0.07682035863399506,0.5353535413742065
0.2848847127136513,0.36000001430511475,31,127,,
,,31,127,0.07604493200778961,0.5353535413742065
0.28482145779667856,0.36000001430511475,32,131,,
,,32,131,0.07531366497278214,0.5353535413742065
0.2847570973666459,0.36000001430511475,33,135,,
,,33,135,0.0746145024895668,0.5353535413742065
0.2847181176404618,0.36000001430511475,34,139,,
,,34,139,0.07394483685493469,0.5353535413742065
0.2846647437024309,0.36000001430511475,35,143,,
,,35,143,0.07332035899162292,0.5353535413742065
0.28458954634130973,0.36000001430511475,36,147,,
,,36,147,0.07273473590612411,0.5353535413742065
0.28451936106934356,0.36000001430511475,37,151,,
,,37,151,0.07217718660831451,0.5353535413742065
0.2844493125775002,0.36000001430511475,38,155,,
,,38,155,0.0716538056731224,0.5353535413742065
0.2844729935465563,0.36000001430511475,39,159,,
,,39,159,0.0711597129702568,0.5353535413742065
0.28449211243705474,0.36000001430511475,40,163,,
,,40,163,0.07070472091436386,0.5353535413742065
