val_loss,val_accuracy,epoch,step,loss,accuracy
0.26108131244729577,0.5199999809265137,0,3,,
,,0,3,0.26821598410606384,0.49494948983192444
0.2507120404974072,0.4399999976158142,1,7,,
,,1,7,0.24979346990585327,0.49494948983192444
0.2516684000032413,0.5600000023841858,2,11,,
,,2,11,0.23588494956493378,0.6464646458625793
0.25007320702483005,0.6000000238418579,3,15,,
,,3,15,0.2353373020887375,0.5858585834503174
0.23383171930160462,0.6000000238418579,4,19,,
,,4,19,0.2299737185239792,0.6464646458625793
0.213792898872819,0.6800000071525574,5,23,,
,,5,23,0.2145167589187622,0.6969696879386902
0.19576179427512908,0.800000011920929,6,27,,
,,6,27,0.19865825772285461,0.747474730014801
0.1834751795084717,0.7599999904632568,7,31,,
,,7,31,0.18089832365512848,0.7777777910232544
0.1724466924502407,0.800000011920929,8,35,,
,,8,35,0.1639988273382187,0.7979797720909119
0.16341648018603222,0.800000011920929,9,39,,
,,9,39,0.14560700953006744,0.8484848737716675
0.1627692708590098,0.8399999737739563,10,43,,
,,10,43,0.13192534446716309,0.8484848737716675
0.17049322442344164,0.800000011920929,11,47,,
,,11,47,0.12174245715141296,0.8585858345031738
0.1746736327319251,0.800000011920929,12,51,,
,,12,51,0.1152508556842804,0.868686854839325
0.17883375105352695,0.800000011920929,13,55,,
,,13,55,0.11094646155834198,0.8888888955116272
0.18797973302639864,0.800000011920929,14,59,,
,,14,59,0.10791822522878647,0.8888888955116272
0.19383714923490986,0.7599999904632568,15,63,,
,,15,63,0.10535193979740143,0.8888888955116272
0.19572048397154349,0.7599999904632568,16,67,,
,,16,67,0.10357025265693665,0.8989899158477783
0.2013062167296723,0.7599999904632568,17,71,,
,,17,71,0.10196874290704727,0.9090909361839294
0.2059243089082693,0.7599999904632568,18,75,,
,,18,75,0.10064471513032913,0.8989899158477783
0.20613751582843157,0.7599999904632568,19,79,,
,,19,79,0.09965252131223679,0.8989899158477783
0.2077249519871325,0.7599999904632568,20,83,,
,,20,83,0.09872438758611679,0.9191918969154358
0.20929291986427287,0.7599999904632568,21,87,,
,,21,87,0.09788122773170471,0.9191918969154358
0.20905580939777388,0.7599999904632568,22,91,,
,,22,91,0.09716692566871643,0.9191918969154358
0.20958195937794677,0.7599999904632568,23,95,,
,,23,95,0.09649604558944702,0.9191918969154358
0.20989226388898113,0.7599999904632568,24,99,,
,,24,99,0.09592288732528687,0.9191918969154358
0.20944172427849597,0.7599999904632568,25,103,,
,,25,103,0.0954042375087738,0.9292929172515869
0.20974464037377227,0.7599999904632568,26,107,,
,,26,107,0.09491715580224991,0.9191918969154358
0.2102720709998406,0.7599999904632568,27,111,,
,,27,111,0.09442257136106491,0.9191918969154358
0.20955116054441658,0.7599999904632568,28,115,,
,,28,115,0.0940127968788147,0.9090909361839294
0.21024435873052177,0.7599999904632568,29,119,,
,,29,119,0.09358040988445282,0.9090909361839294
0.21010255750673973,0.7599999904632568,30,123,,
,,30,123,0.09315626323223114,0.9191918969154358
