1.262692070007324219e+01,-2.681593132019042969e+01
8.935162544250488281e+00,-2.551767921447753906e+01
1.281811618804931641e+01,-2.489677429199218750e+01
1.310652637481689453e+01,-2.815582847595214844e+01
1.187946605682373047e+01,-2.518972587585449219e+01
1.201457214355468750e+01,-2.824923706054687500e+01
1.219029426574707031e+01,-2.426037025451660156e+01
1.125310993194580078e+01,-2.707811737060546875e+01
1.154607582092285156e+01,-2.626633453369140625e+01
1.764855384826660156e+01,-2.591984558105468750e+01
1.304156112670898438e+01,-2.533382606506347656e+01
9.210555076599121094e+00,-2.273900794982910156e+01
1.304045772552490234e+01,-2.555566024780273438e+01
1.372251319885253906e+01,-2.645820617675781250e+01
1.229840278625488281e+01,-2.887835884094238281e+01
1.250592327117919922e+01,-2.931546974182128906e+01
1.190152740478515625e+01,-2.619570732116699219e+01
1.442875957489013672e+01,-2.778656959533691406e+01
1.090427017211914062e+01,-2.474063682556152344e+01
1.360067367553710938e+01,-2.860302352905273438e+01
1.516494560241699219e+01,-2.754633140563964844e+01
1.019145107269287109e+01,-2.366802978515625000e+01
1.297381305694580078e+01,-2.674747657775878906e+01
1.008442497253417969e+01,-2.546557998657226562e+01
1.254819869995117188e+01,-2.445209121704101562e+01
1.036358928680419922e+01,-2.462915992736816406e+01
1.191509056091308594e+01,-2.654980087280273438e+01
9.920333862304687500e+00,-2.429107475280761719e+01
1.073705101013183594e+01,-2.241461563110351562e+01
1.236530780792236328e+01,-2.677040863037109375e+01
1.235273075103759766e+01,-2.649719238281250000e+01
1.101994228363037109e+01,-2.572339820861816406e+01
1.421631622314453125e+01,-2.599647712707519531e+01
1.051577472686767578e+01,-2.563683319091796875e+01
1.178328227996826172e+01,-2.524815940856933594e+01
1.193440818786621094e+01,-3.006281661987304688e+01
1.214680194854736328e+01,-2.503054428100585938e+01
1.255449485778808594e+01,-2.525857162475585938e+01
1.080944252014160156e+01,-2.501997756958007812e+01
1.082333755493164062e+01,-2.640142822265625000e+01
1.405240058898925781e+01,-2.759205627441406250e+01
1.176953125000000000e+01,-2.540198326110839844e+01
1.244201278686523438e+01,-2.631694221496582031e+01
1.294809722900390625e+01,-2.565823745727539062e+01
1.229850769042968750e+01,-2.440259170532226562e+01
1.508592605590820312e+01,-2.655696487426757812e+01
1.095699787139892578e+01,-2.417979621887207031e+01
1.024799537658691406e+01,-2.228973960876464844e+01
9.724256515502929688e+00,-2.260929298400878906e+01
1.055063724517822266e+01,-2.380791664123535156e+01
1.125882911682128906e+01,-2.421521186828613281e+01
1.226473903656005859e+01,-2.669277572631835938e+01
1.163924884796142578e+01,-2.506651878356933594e+01
1.379993724822998047e+01,-2.563744163513183594e+01
1.366835021972656250e+01,-2.531198501586914062e+01
9.756795883178710938e+00,-2.335264396667480469e+01
1.187497329711914062e+01,-2.217837333679199219e+01
1.074542617797851562e+01,-2.540293312072753906e+01
1.122006511688232422e+01,-2.331632614135742188e+01
1.208662986755371094e+01,-2.792860221862792969e+01
1.224540042877197266e+01,-2.337356185913085938e+01
1.316503429412841797e+01,-2.617504692077636719e+01
1.131618309020996094e+01,-2.574204826354980469e+01
1.104467391967773438e+01,-2.477568626403808594e+01
1.162649631500244141e+01,-2.800632667541503906e+01
