2.158984375000000000e+01,-2.775531578063964844e+01
6.473022937774658203e+00,-2.727816772460937500e+01
1.291725540161132812e+01,-3.074695968627929688e+01
1.957910156250000000e+01,-2.847883605957031250e+01
4.853256702423095703e+00,-2.388268852233886719e+01
2.019049453735351562e+01,-2.789415740966796875e+01
1.099239826202392578e+01,-3.033612442016601562e+01
5.035634040832519531e+00,-1.951866912841796875e+01
4.493952751159667969e+00,-1.856082725524902344e+01
5.307792186737060547e+00,-2.006416702270507812e+01
5.778882503509521484e+00,-2.329404258728027344e+01
7.663245677947998047e+00,-2.852879333496093750e+01
4.661438465118408203e+00,-1.967556381225585938e+01
1.430316638946533203e+01,-3.033683586120605469e+01
2.084738731384277344e+01,-2.797027587890625000e+01
1.856446456909179688e+01,-2.843379974365234375e+01
5.614451885223388672e+00,-2.464704513549804688e+01
1.548582744598388672e+01,-2.999553108215332031e+01
7.553604602813720703e+00,-2.792671966552734375e+01
1.897349357604980469e+01,-2.845528221130371094e+01
1.592268085479736328e+01,-2.955859756469726562e+01
3.933816432952880859e+00,-2.057714080810546875e+01
6.553690910339355469e+00,-2.621881103515625000e+01
6.575105667114257812e+00,-2.612820053100585938e+01
1.268132400512695312e+01,-3.065713119506835938e+01
2.378861808776855469e+01,-2.678968811035156250e+01
4.660776138305664062e+00,-1.823707580566406250e+01
2.311960601806640625e+01,-2.670522499084472656e+01
6.976778507232666016e+00,-2.800005722045898438e+01
2.116806221008300781e+01,-2.769254684448242188e+01
1.333093738555908203e+01,-3.017724227905273438e+01
2.306071090698242188e+01,-2.692260932922363281e+01
5.142581462860107422e+00,-1.920509910583496094e+01
4.999248981475830078e+00,-2.311830139160156250e+01
1.144874954223632812e+01,-3.054121971130371094e+01
1.762862205505371094e+01,-2.844523048400878906e+01
4.535871505737304688e+00,-1.810150527954101562e+01
4.781560897827148438e+00,-2.146771049499511719e+01
4.203210830688476562e+00,-2.138935089111328125e+01
5.723932266235351562e+00,-2.626182174682617188e+01
1.646816635131835938e+01,-2.992054176330566406e+01
4.624703407287597656e+00,-1.970921516418457031e+01
4.900650024414062500e+00,-1.735928916931152344e+01
1.359261131286621094e+01,-3.034111213684082031e+01
5.399765491485595703e+00,-2.687869453430175781e+01
5.110765457153320312e+00,-2.340811920166015625e+01
1.248863315582275391e+01,-3.048939323425292969e+01
5.731315135955810547e+00,-2.681451034545898438e+01
7.013199329376220703e+00,-2.874388313293457031e+01
2.357920646667480469e+01,-2.662533950805664062e+01
1.094011211395263672e+01,-3.066017532348632812e+01
1.371450805664062500e+01,-2.923235511779785156e+01
5.042403697967529297e+00,-2.045636558532714844e+01
4.978392601013183594e+00,-2.354559516906738281e+01
1.355948543548583984e+01,-3.023348426818847656e+01
2.306574440002441406e+01,-2.658337211608886719e+01
7.568422317504882812e+00,-2.922568702697753906e+01
4.035751342773437500e+00,-1.871032142639160156e+01
1.174882507324218750e+01,-3.083726882934570312e+01
2.096535110473632812e+01,-2.765296173095703125e+01
1.138429260253906250e+01,-3.091517448425292969e+01
1.382522010803222656e+01,-3.037517356872558594e+01
5.082383632659912109e+00,-2.052204895019531250e+01
1.166808891296386719e+01,-3.054355239868164062e+01
1.971554565429687500e+01,-2.808704185485839844e+01
2.095181465148925781e+01,-2.787047767639160156e+01
2.207836532592773438e+01,-2.739192962646484375e+01
1.491201496124267578e+01,-2.976635169982910156e+01
1.746300506591796875e+01,-2.946439552307128906e+01
7.433404922485351562e+00,-2.749241447448730469e+01
4.365949630737304688e+00,-2.299211311340332031e+01
2.231436538696289062e+01,-2.643212890625000000e+01
1.401473236083984375e+01,-3.015521240234375000e+01
1.079819774627685547e+01,-3.062313270568847656e+01
5.862069606781005859e+00,-2.652383995056152344e+01
4.691397666931152344e+00,-2.291177558898925781e+01
5.103789329528808594e+00,-1.907622337341308594e+01
1.383844089508056641e+01,-3.044272422790527344e+01
6.667823314666748047e+00,-2.720767021179199219e+01
1.123917198181152344e+01,-3.094828796386718750e+01
5.822992324829101562e+00,-2.471996688842773438e+01
2.065317344665527344e+01,-2.825494766235351562e+01
7.499720096588134766e+00,-2.800933456420898438e+01
8.772435188293457031e+00,-2.988535499572753906e+01
5.741489887237548828e+00,-2.343327140808105469e+01
1.352693557739257812e+01,-3.042269706726074219e+01
1.705295562744140625e+01,-2.927890777587890625e+01
5.231308937072753906e+00,-2.476128005981445312e+01
5.578686714172363281e+00,-2.695430946350097656e+01
5.146174430847167969e+00,-2.381213188171386719e+01
4.143192768096923828e+00,-2.102437782287597656e+01
4.186666011810302734e+00,-1.860945701599121094e+01
1.189008140563964844e+01,-3.086945343017578125e+01
1.546903228759765625e+01,-3.005495452880859375e+01
1.818903350830078125e+01,-2.851790237426757812e+01
1.299635505676269531e+01,-3.067917060852050781e+01
2.067592239379882812e+01,-2.796694946289062500e+01
1.831129264831542969e+01,-2.871799087524414062e+01
1.090670585632324219e+01,-3.102313041687011719e+01
2.209383583068847656e+01,-2.753364944458007812e+01
2.127205657958984375e+01,-2.765377044677734375e+01
4.218276977539062500e+00,-1.793590164184570312e+01
6.718468666076660156e+00,-2.788050079345703125e+01
3.767083644866943359e+00,-1.854543495178222656e+01
1.386314105987548828e+01,-3.037222099304199219e+01
4.964416027069091797e+00,-2.633133888244628906e+01
1.741583824157714844e+01,-2.903905868530273438e+01
1.651000213623046875e+01,-2.966995239257812500e+01
5.161681652069091797e+00,-1.921859931945800781e+01
5.279214859008789062e+00,-2.562540435791015625e+01
5.228676795959472656e+00,-2.216265678405761719e+01
4.901662826538085938e+00,-1.866584205627441406e+01
1.519795417785644531e+01,-3.013930130004882812e+01
1.619781494140625000e+01,-2.973993110656738281e+01
1.024592399597167969e+01,-3.103833580017089844e+01
4.584831714630126953e+00,-2.250016784667968750e+01
1.549467849731445312e+01,-2.947496986389160156e+01
1.640974235534667969e+01,-2.983686828613281250e+01
6.335536479949951172e+00,-2.310040855407714844e+01
2.341442489624023438e+01,-2.698201560974121094e+01
1.726399040222167969e+01,-2.950312805175781250e+01
4.356116294860839844e+00,-2.008762741088867188e+01
1.635828018188476562e+01,-2.986829948425292969e+01
1.531551933288574219e+01,-3.016318893432617188e+01
1.412603759765625000e+01,-3.052490425109863281e+01
2.178834342956542969e+01,-2.727301406860351562e+01
4.171337127685546875e+00,-1.987211036682128906e+01
1.520578670501708984e+01,-3.024844360351562500e+01
4.109519481658935547e+00,-1.943092918395996094e+01
5.011678218841552734e+00,-2.534907531738281250e+01
4.616918087005615234e+00,-2.034263229370117188e+01
1.897104072570800781e+01,-2.847090339660644531e+01
5.068757534027099609e+00,-2.281075668334960938e+01
4.615219593048095703e+00,-1.834176445007324219e+01
1.463482379913330078e+01,-3.005621528625488281e+01
4.732642173767089844e+00,-1.966770553588867188e+01
1.898180389404296875e+01,-2.863785552978515625e+01
4.554379463195800781e+00,-2.107088470458984375e+01
4.447084903717041016e+00,-2.184952926635742188e+01
1.056834888458251953e+01,-3.004462051391601562e+01
1.934735488891601562e+01,-2.833877372741699219e+01
4.773835182189941406e+00,-2.540224266052246094e+01
4.668217658996582031e+00,-1.968982887268066406e+01
2.253979492187500000e+01,-2.694495010375976562e+01
1.038364028930664062e+01,-3.108564758300781250e+01
