val_loss,val_accuracy,epoch,step,loss,accuracy
0.26145104549675,0.4399999976158142,0,3,,
,,0,3,0.257828950881958,0.4747474789619446
0.2564218432621826,0.36000001430511475,1,7,,
,,1,7,0.2528385519981384,0.46464645862579346
0.25521231778465314,0.6000000238418579,2,11,,
,,2,11,0.2473074197769165,0.5353535413742065
0.25694131398397513,0.47999998927116394,3,15,,
,,3,15,0.24354268610477448,0.5858585834503174
0.2606932576152353,0.47999998927116394,4,19,,
,,4,19,0.24087688326835632,0.5353535413742065
0.263977284432666,0.47999998927116394,5,23,,
,,5,23,0.23899221420288086,0.5252525210380554
0.2636048205314192,0.47999998927116394,6,27,,
,,6,27,0.23544806241989136,0.5252525210380554
0.2606239832097303,0.5600000023841858,7,31,,
,,7,31,0.23035523295402527,0.5555555820465088
0.2552225073510079,0.6399999856948853,8,35,,
,,8,35,0.2237536758184433,0.6464646458625793
0.2516112214650928,0.6399999856948853,9,39,,
,,9,39,0.21612530946731567,0.7272727489471436
0.24651523158940084,0.6399999856948853,10,43,,
,,10,43,0.20815667510032654,0.7373737096786499
0.23513281404488784,0.7200000286102295,11,47,,
,,11,47,0.19887301325798035,0.7575757503509521
0.22394394577809573,0.7599999904632568,12,51,,
,,12,51,0.18849660456180573,0.7676767706871033
0.2162502215726755,0.6800000071525574,13,55,,
,,13,55,0.17668670415878296,0.808080792427063
0.20878831281241964,0.7200000286102295,14,59,,
,,14,59,0.16372619569301605,0.808080792427063
0.1983503703185929,0.7599999904632568,15,63,,
,,15,63,0.15121378004550934,0.8383838534355164
0.18985665510445254,0.7599999904632568,16,67,,
,,16,67,0.1388329714536667,0.868686854839325
0.1882793673291335,0.7599999904632568,17,71,,
,,17,71,0.1309763640165329,0.8585858345031738
0.18988815456941682,0.7200000286102295,18,75,,
,,18,75,0.12471994012594223,0.8585858345031738
0.18777663894193108,0.7599999904632568,19,79,,
,,19,79,0.12000061571598053,0.8585858345031738
0.185097407219577,0.7599999904632568,20,83,,
,,20,83,0.11509813368320465,0.868686854839325
0.18676745949341186,0.800000011920929,21,87,,
,,21,87,0.11169882863759995,0.8888888955116272
0.1893014057786775,0.7599999904632568,22,91,,
,,22,91,0.10837755352258682,0.8888888955116272
0.18891654560302715,0.7599999904632568,23,95,,
,,23,95,0.10574771463871002,0.9090909361839294
0.19197615622555822,0.7599999904632568,24,99,,
,,24,99,0.10341097414493561,0.9090909361839294
0.19514322529130193,0.7599999904632568,25,103,,
,,25,103,0.10146629810333252,0.9191918969154358
0.19689593537837818,0.7599999904632568,26,107,,
,,26,107,0.09974769502878189,0.9292929172515869
0.19931018125864344,0.7599999904632568,27,111,,
,,27,111,0.0981546938419342,0.9292929172515869
0.2020034831987865,0.7599999904632568,28,115,,
,,28,115,0.09667564183473587,0.9292929172515869
0.2028539569756897,0.7599999904632568,29,119,,
,,29,119,0.09534318745136261,0.9292929172515869
0.20292393272722356,0.7599999904632568,30,123,,
,,30,123,0.0941176787018776,0.9292929172515869
0.20342401564315224,0.7599999904632568,31,127,,
,,31,127,0.09296746551990509,0.9292929172515869
0.20320969768552996,0.7599999904632568,32,131,,
,,32,131,0.09185972064733505,0.9292929172515869
0.20209389755540336,0.7599999904632568,33,135,,
,,33,135,0.09077903628349304,0.9292929172515869
0.20085025234364098,0.7599999904632568,34,139,,
,,34,139,0.08970177918672562,0.9292929172515869
0.20008832194055245,0.7599999904632568,35,143,,
,,35,143,0.0887230932712555,0.9292929172515869
0.19924552057636138,0.7599999904632568,36,147,,
,,36,147,0.08777518570423126,0.9292929172515869
0.19831055807402703,0.800000011920929,37,151,,
,,37,151,0.08683991432189941,0.9292929172515869
0.197576491035645,0.800000011920929,38,155,,
,,38,155,0.08592832833528519,0.9292929172515869
0.19698943035940852,0.800000011920929,39,159,,
,,39,159,0.08505166321992874,0.9292929172515869
0.19690594573060807,0.800000011920929,40,163,,
,,40,163,0.08424963057041168,0.9292929172515869
