val_loss,val_accuracy,epoch,step,loss,accuracy
0.26150239934482145,0.4000000059604645,0,3,,
,,0,3,0.2508305311203003,0.4848484992980957
0.2551030225504828,0.5199999809265137,1,7,,
,,1,7,0.24681474268436432,0.5151515007019043
0.2481676287484209,0.5199999809265137,2,11,,
,,2,11,0.24288348853588104,0.5555555820465088
0.24130357486184212,0.5199999809265137,3,15,,
,,3,15,0.23890109360218048,0.5858585834503174
0.2328369757442276,0.5600000023841858,4,19,,
,,4,19,0.2328808307647705,0.6464646458625793
0.22027796559747048,0.7200000286102295,5,23,,
,,5,23,0.2236802875995636,0.7070707082748413
0.20274766821585566,0.7200000286102295,6,27,,
,,6,27,0.21098408102989197,0.7575757503509521
0.1851836434108785,0.7599999904632568,7,31,,
,,7,31,0.1955897957086563,0.7575757503509521
0.17270640309439508,0.7599999904632568,8,35,,
,,8,35,0.18023569881916046,0.7575757503509521
0.16772505142245295,0.7200000286102295,9,39,,
,,9,39,0.16743707656860352,0.7878788113594055
0.16903224667535682,0.7200000286102295,10,43,,
,,10,43,0.1578921377658844,0.7878788113594055
0.17418176528046914,0.7599999904632568,11,47,,
,,11,47,0.14915461838245392,0.808080792427063
0.17641455157717473,0.800000011920929,12,51,,
,,12,51,0.1429668813943863,0.7979797720909119
0.17802417776636062,0.800000011920929,13,55,,
,,13,55,0.13593803346157074,0.8181818127632141
0.1818805359292844,0.800000011920929,14,59,,
,,14,59,0.12667390704154968,0.8383838534355164
0.18429814985962337,0.7599999904632568,15,63,,
,,15,63,0.11934801191091537,0.868686854839325
0.19008596853807513,0.7599999904632568,16,67,,
,,16,67,0.1159370094537735,0.8787878751754761
0.19732805876580795,0.7200000286102295,17,71,,
,,17,71,0.11395463347434998,0.8585858345031738
0.19969877751139936,0.7200000286102295,18,75,,
,,18,75,0.11166854202747345,0.8787878751754761
0.19930564694815525,0.7599999904632568,19,79,,
,,19,79,0.10926030576229095,0.8585858345031738
0.20130971818690754,0.7200000286102295,20,83,,
,,20,83,0.10713991522789001,0.868686854839325
0.2033152558083998,0.7200000286102295,21,87,,
,,21,87,0.10519283264875412,0.8888888955116272
0.20333962527776692,0.7200000286102295,22,91,,
,,22,91,0.10329637676477432,0.8585858345031738
0.20325180810904278,0.6800000071525574,23,95,,
,,23,95,0.10124434530735016,0.868686854839325
0.20347762032573796,0.6800000071525574,24,99,,
,,24,99,0.09936921298503876,0.8888888955116272
0.20213840100766897,0.6800000071525574,25,103,,
,,25,103,0.09791883826255798,0.8888888955116272
0.19907342187992885,0.6800000071525574,26,107,,
,,26,107,0.0964413583278656,0.8989899158477783
0.19559811605455496,0.7599999904632568,27,111,,
,,27,111,0.0948343351483345,0.8989899158477783
0.19121064258880963,0.7599999904632568,28,115,,
,,28,115,0.09298713505268097,0.8989899158477783
0.18669851813483745,0.7599999904632568,29,119,,
,,29,119,0.09087014198303223,0.8989899158477783
